Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,ROC_12,BB_Middle,BB_Upper,BB_Lower,ATR_14,Volatility_20,Sentiment_1d,Sentiment_3d,Sentiment_7d,News_Volume_7d,Sentiment_Momentum
2020-11-19 05:00:00,115.3824234008789,115.7908894056509,113.60266912591757,114.36125096903965,74113000,115.27544021606445,112.74706192016602,112.00323196411132,90.48682626724244,114.88057389161062,113.95340035455412,112.10728054795932,53.98782455721092,1.0155357475630922,0.6745478397465423,0.34098790781654986,7.6101912938193905,112.74706192016602,119.95954993408341,105.53457390624862,3.0859128820227713,39.24487010084801,0.0,0.0,0.0,0.0,0.0
2020-11-20 05:00:00,114.11811828613281,115.50885417388024,114.06949561951376,115.38242633677936,73604300,115.14414596557617,112.86853904724121,112.11085174560547,90.67077917098999,114.74194559970556,113.96908777660923,112.18613692984849,51.13878105627806,0.898852591450165,0.7194087900872669,0.17944380136289817,2.255282273633652,112.86853904724121,120.08779968358706,105.64927841089536,2.955716009755459,39.40816139182708,0.0,0.0,0.0,0.0,0.0
2020-11-23 05:00:00,110.72396087646484,114.39045021474055,110.62670811155763,113.9625291452564,127959300,114.9039306640625,112.81982307434082,112.08534591674805,90.83592500686646,114.0114029227527,113.66002807183357,112.1287966924609,44.36936463973019,0.5264318342776306,0.6808133989253397,-0.15438156464770902,-4.186800211395203,112.81982307434082,120.08533547774417,105.55431067093747,3.033155571463172,40.93019413366644,0.0,0.0,0.0,0.0,0.0
2020-11-24 05:00:00,112.00770568847656,112.66903481291116,109.49854453224738,110.78230761489361,113874200,114.82612838745118,112.76005172729492,112.08201950073243,91.00983320236206,113.64709433470249,113.50266403532338,112.12404802563799,47.21539506795751,0.3310569601373885,0.6108621111677495,-0.27980515103036097,-2.9657139760128737,112.76005172729492,120.03195281738006,105.48815063720978,2.9024783893826367,40.8528173493938,0.0,0.0,0.0,0.0,0.0
2020-11-25 05:00:00,112.84408569335938,113.54431736019659,112.00769869351593,112.37726952874067,76499200,114.48962936401367,113.0042335510254,112.16163436889649,91.17875356674195,113.50109276354918,113.43994228846967,112.15228479692118,49.044449541743056,0.24093252112770358,0.5368761931597403,-0.29594367203203675,-0.24930423979067085,113.0042335510254,119.91663237541908,106.0918347266317,2.688383740651929,37.09110812894461,0.0,0.0,0.0,0.0,0.0
2020-11-27 05:00:00,113.3886947631836,114.26398425207363,113.02885888768483,113.36924718338975,46691300,114.23482284545898,113.07564659118653,112.28689849853515,91.3532119178772,113.4806567634827,113.43506157177575,112.20077146226481,50.253237427502775,0.21102113407044953,0.4717051813418822,-0.2606840472714327,0.5346122393814268,113.07564659118653,119.9721334092666,106.17915977310645,2.5765404308421367,34.800013114628406,0.0,0.0,0.0,0.0,0.0
2020-11-30 05:00:00,115.78117370605469,117.6484533013128,113.60267342501068,113.75828376790362,169410200,114.21440048217774,113.58027381896973,112.52797271728515,91.53953607559204,113.89893257122304,113.65850082265946,112.34117939339383,55.27292863236781,0.37603450849599085,0.452571046772704,-0.07653653827671314,-0.36821755810688694,113.58027381896973,119.62530043194553,107.53524720599393,2.4681734762421783,28.227280729931163,0.0,0.0,0.0,0.0,0.0
2020-12-01 05:00:00,119.35039520263672,120.07980194572332,116.71480639467286,117.68734871878834,127728200,114.44975509643555,114.26773185729981,112.77751907348633,91.75089479446412,114.89010759511643,114.2005860017049,112.61605060159944,61.51234155092357,0.7857574197134625,0.5192083213608557,0.26654909835260676,2.9443942157912906,114.26773185729981,119.5742007454354,108.96126296916421,2.53486153834418,29.605020548004894,0.0,0.0,0.0,0.0,0.0
2020-12-02 05:00:00,119.70051574707031,119.98255392256038,117.57064559900594,118.66961579736986,89004200,114.80862426757812,114.89162864685059,113.00047607421875,91.95842245101929,115.76472725910804,114.72438883459685,112.89387276416693,62.07128792057924,1.1257407420784062,0.6405148055043659,0.48522593657404034,3.2030915041389996,114.89162864685059,119.61223161212087,110.17102568158032,2.452890504320489,29.4291350442914,0.0,0.0,0.0,0.0,0.0
2020-12-03 05:00:00,119.56436920166016,120.38130128460415,118.85440996013128,120.1284381742077,78967600,115.2861442565918,115.28978729248047,113.31177764892578,92.16928045272827,116.45557124866298,115.18533934574575,113.1554608597549,61.696073183798724,1.3684197945301548,0.7860958033095238,0.582323991220631,2.1945207603698558,115.28978729248047,120.18202371443135,110.39755087052959,2.4257983198734823,26.393901520964008,0.0,0.0,0.0,0.0,0.0
2020-12-04 05:00:00,118.89330291748047,119.48655434771668,118.18334373345853,119.23369125780223,78260400,115.63723220825196,115.4563362121582,113.58829833984375,92.38554208755494,116.89879518844796,115.53847873353,113.38047427378335,59.77796228051972,1.4894260745560217,0.9267618575588235,0.5626642169971983,2.395517342817799,115.4563362121582,120.60757866225399,110.30509376206243,2.399402160705281,23.697828778651427,0.0,0.0,0.0,0.0,0.0
2020-12-07 05:00:00,120.35208129882812,121.14956550033519,118.89326819217565,118.95161834207147,86712000,116.26062850952148,115.70238723754883,113.81516036987304,92.62706228256225,117.52666539033527,115.9969170730822,113.65387062770667,62.50679749606509,1.6836278334922525,1.0781350527455094,0.6054927807467432,4.846199358937464,115.70238723754883,121.2993700369215,110.10540443817617,2.3632793437745647,23.974150339638847,0.0,0.0,0.0,0.0,0.0
2020-12-08 05:00:00,120.9648208618164,121.54835223688058,119.7102402772839,120.95510078016575,82225500,117.28471450805664,116.09432258605958,114.00223876953125,92.88384843826294,118.1517845669682,116.47005076724737,113.94057455845606,63.6231706197008,1.8654730760483034,1.2356026574060683,0.629870418642235,4.838169711119944,116.09432258605958,122.01988336550505,110.1687618066141,2.3757840241401147,22.50646717088287,0.0,0.0,0.0,0.0,0.0
2020-12-09 05:00:00,118.4361801147461,122.49167904039832,117.67759843598037,121.1106709882911,115089200,117.9275619506836,116.37684516906738,114.15563705444336,93.12247022628785,118.20349284838235,116.65730118129487,114.11687281556547,56.18791892187011,1.7849705361074228,1.3454762331463392,0.4394943029610836,3.7838529879947957,116.37684516906738,122.1756546018002,110.57803573633456,2.5932164435387395,24.032329684344607,0.0,0.0,0.0,0.0,0.0
2020-12-10 05:00:00,119.85608673095703,120.46879300476571,116.85093519336976,117.19132344553715,81312200,118.62876205444336,116.55919570922852,114.30403579711914,93.39130308151245,118.50396446339593,116.96194742411984,114.34194002793377,59.07976902196866,1.814826104841714,1.4393462074854142,0.37547989735629983,8.247650989184653,116.55919570922852,122.56158729248702,110.55680412597002,2.6953334100860693,22.014508110599717,0.0,0.0,0.0,0.0,0.0
2020-12-11 05:00:00,119.04890441894531,119.38929273400028,117.23997517904313,119.0683519998447,86939800,119.19478302001953,116.71480293273926,114.41726211547852,93.65629331588745,118.603044455314,117.16070523315085,114.52652686679698,56.78513669656669,1.7531448291899494,1.5021059318263215,0.25103889736362794,6.286352074786894,116.71480293273926,122.80989670495151,110.61970916052701,2.7793871956251714,22.17443268883349,0.0,0.0,0.0,0.0,0.0
2020-12-14 05:00:00,118.4361801147461,119.96307097121003,118.20277207971995,119.23366436933412,79184500,119.46028366088868,116.8373420715332,114.5914373779297,93.88747301101685,118.57270548430165,117.28217903139802,114.67984660201067,55.03765594070856,1.6359618928977255,1.5288771240406025,0.10708476885712304,4.955593717673934,116.8373420715332,122.9691244776173,110.7055596654491,2.6362841090756826,22.295378687223884,0.0,0.0,0.0,0.0,0.0
2020-12-15 05:00:00,124.36872100830078,124.38817601169539,120.72168696233577,120.92591997852064,157243700,119.96211624145508,117.20593566894532,114.8166911315918,94.15978052139282,119.62652648866512,117.95708779110304,115.05980246108086,65.96022355837492,1.998759585113035,1.6228536162550893,0.3759059688579458,9.68352821068217,117.20593566894532,124.20327486124819,110.20859647664244,2.8349630816675053,28.21208678625669,0.0,0.0,0.0,0.0,0.0
2020-12-16 05:00:00,124.30061340332031,124.84523464866267,123.08493568074685,123.91160246802319,98208600,120.42212600708008,117.6153751373291,115.10543655395507,94.4155346107483,120.47636047314788,118.56123308750468,115.4221872039138,65.76271084470488,2.25479181895723,1.7492412567955176,0.5055505621617125,7.358225369950722,117.6153751373291,125.27054398954581,109.96020628511238,2.8509402460414455,27.965586356339543,0.0,0.0,0.0,0.0,0.0
2020-12-17 05:00:00,125.16619110107422,126.02203307421959,124.52430962121518,125.3606965932024,94359800,120.98230819702148,118.13422622680665,115.37421203613282,94.6874801826477,121.32905695095266,119.19027670784463,115.80430500380244,67.11062934208127,2.4987401738530366,1.8991410402070215,0.5995991336460151,4.872875274994493,118.13422622680665,126.36767407565046,109.90077837796284,2.8724774683403758,27.41773660034467,0.0,0.0,0.0,0.0,0.0
2020-12-18 05:00:00,123.18220520019531,125.5552106694522,122.65703149372492,125.41905534776451,192541500,121.41119842529297,118.52421531677246,115.6054441833496,94.954205493927,121.6659929962695,119.5704603737828,116.09363442326882,61.16641456255134,2.5031254492841555,2.0199379220224483,0.4831875272617072,2.908667044076796,118.52421531677246,126.9456009340458,110.10282969949911,2.7752217995973814,28.346857465092167,0.0,0.0,0.0,0.0,0.0
2020-12-21 05:00:00,124.70909881591797,124.78690398309315,120.0603476658836,121.58723882712805,121251600,121.84690017700196,119.05376434326172,115.8283790588379,95.25618310928344,122.2192849634783,120.059854511129,116.43149577200018,63.822241195577774,2.5998390395595408,2.135918145529867,0.46392089402967374,4.302895292811337,119.05376434326172,127.6389338578296,110.46859482869384,2.8057880908503043,27.984977683580382,0.0,0.0,0.0,0.0,0.0
2020-12-22 05:00:00,128.25888061523438,130.71941139606707,126.09010064650239,127.99629004452623,168904800,122.57630615234375,119.93051033020019,115.97803909301757,95.55274984359741,123.31739326379758,120.84071414009142,116.89531478546034,69.1112067230247,2.9291574770192312,2.29456601182774,0.6345914651914915,7.877296254654653,119.93051033020019,128.51537171023764,111.34564895016273,3.062816966321352,26.0748788225171,0.0,0.0,0.0,0.0,0.0
2020-12-23 05:00:00,127.3641586303711,128.79378229896713,127.18909328249408,128.53120653688052,88223700,123.46910400390625,120.69833297729492,116.1738819885254,95.85681554794311,124.05316878499276,121.4619945677371,117.30585768133919,66.473370012045,3.0824159522818206,2.452135999918556,0.6302799523632645,5.826303339227135,120.69833297729492,129.0431583471755,112.35350760741434,3.0683739443213645,26.51795136834086,0.0,0.0,0.0,0.0,0.0
2020-12-24 05:00:00,128.3463897705078,129.79548292817182,127.50028284184114,127.71424330377316,54930100,124.31813430786133,121.47344818115235,116.38762130737305,96.19865352630615,124.83375441872276,122.11765125371525,117.73881972405168,67.92091374831512,3.245717629808638,2.610852325896573,0.6348653039120653,6.102244318721151,121.47344818115235,129.62412171335416,113.32277464895054,3.143395289292729,26.51918571200989,0.0,0.0,0.0,0.0,0.0
2020-12-28 05:00:00,132.9368438720703,133.5689905952499,129.8441508384951,130.3109819483543,124486200,125.70692825317383,122.45085563659669,116.70249053955078,96.52751403808594,126.3070434102405,123.14805055070144,118.33482067103282,73.6474398043245,3.7028623752342327,2.8292543357641047,0.873608039470128,12.243440934413252,122.45085563659669,131.18673111338867,113.71498015980471,3.3552741119057674,28.450445488859167,0.0,0.0,0.0,0.0,0.0
2020-12-29 05:00:00,131.1667938232422,134.97915839822994,130.6513475184492,134.25948649182007,121047300,126.97998962402343,123.22013664245605,117.0147737121582,96.89072694778443,127.19063439442262,123.91174038618152,118.83803530445279,68.56484671447188,3.8776257772966716,3.038928624070618,0.8386971532260534,9.436906711024594,123.22013664245605,132.18962618661135,114.25064709830076,3.533109749061772,28.98794103267306,0.0,0.0,0.0,0.0,0.0
2020-12-30 05:00:00,130.04835510253906,132.2560302372561,129.73713444926724,131.85728434018318,96452100,127.54795303344727,123.75503463745117,117.36371704101562,97.23548105239868,127.7102199777165,124.49617988297747,119.27765568869147,65.48938766704683,3.881139020254764,3.2073707033074474,0.6737683169473168,9.239438814897083,123.75503463745117,133.02380653099885,114.4862627439035,3.369167976459695,27.93897970633025,0.0,0.0,0.0,0.0,0.0
2020-12-31 05:00:00,129.04661560058594,131.040329904096,128.10324856194674,130.39844854670574,99116600,128.02255325317384,124.22233963012695,117.66291687011719,97.58270483016967,127.9532010000564,124.92955471322591,119.66075215582458,62.77349838786533,3.759751213068938,3.317846805259746,0.44190440780919227,8.958778876150841,124.22233963012695,133.57245761984464,114.87222164040926,3.3205410857992175,28.268518050775697,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,125.85668182373047,129.94135584132596,123.27944367028935,129.85383061033397,143301900,128.09160232543945,124.53695526123047,117.9107452392578,97.91626232147217,127.57201569526987,125.01785253327395,119.90372978986011,54.957575799670494,3.3673329863443513,3.327744041476667,0.03958894486768427,1.1964108043937882,124.53695526123047,133.6475284304366,115.42638209202434,3.609526844307982,30.012979687109002,0.0,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,127.41275024414062,128.12271674575476,124.90358954867594,125.35096549709283,97664900,128.514656829834,124.96292762756347,118.21144226074219,98.2763744354248,127.5430583405191,125.24593802954698,120.19820118022406,57.722868663776325,3.1456394577883486,3.291323124739004,-0.14568366695065516,2.503718007184985,124.96292762756347,133.7535017344177,116.17235352070924,3.713728866135749,30.028142070791176,0.0,0.0,0.0,0.0,0.0
2021-01-06 05:00:00,123.12384796142578,127.45166544679954,122.90988747820573,124.21309795786028,155088000,128.35613174438475,125.10151596069336,118.44014770507812,98.62092561721802,126.7395655443203,125.04383421353543,120.3129324265457,48.82538500668186,2.593965548671349,3.151851609525473,-0.5578860608541238,-1.6317051127642035,125.10151596069336,133.67062317928972,116.53240874209702,3.6129990141103567,32.59284544852287,0.0,0.0,0.0,0.0,0.0
2021-01-07 05:00:00,127.32523345947266,128.01574500748134,124.34925645838389,124.83552759816486,109578200,128.26276702880858,125.41953659057617,118.75268676757813,98.95928876876832,126.84605061980254,125.26111033219611,120.58792462391538,55.98303490571116,2.4673347986526863,3.014948247350916,-0.5476134486982298,3.3633334072434407,125.41953659057617,133.8125226816146,117.02655049953773,3.8366845911203384,34.603486076653354,0.0,0.0,0.0,0.0,0.0
2021-01-08 05:00:00,128.42417907714844,128.9882552399278,126.65414544499792,128.79373496048996,105158200,128.36876907348633,125.91893653869629,119.05710769653321,99.30478967666626,127.1329830665927,125.56235497457251,120.8952287201206,57.651518952632934,2.4276700745648725,2.897492612793708,-0.46982253822883546,2.9789969589262055,125.91893653869629,133.7308454823093,118.10702759508328,3.880448171408239,33.49161731088024,0.0,0.0,0.0,0.0,0.0
2021-01-11 05:00:00,125.43850708007812,126.59583484109754,124.97169091120101,125.64274750135974,100384500,128.07798080444337,126.19805755615235,119.40666885375977,99.61975317001342,126.82489652359004,125.55055993700161,121.07339649894246,51.89597689788801,2.130754703224781,2.7441450308799227,-0.6133903276551416,-2.1989693981636527,126.19805755615235,133.47871137593165,118.91740373637305,3.9200416707096783,34.72681217816318,0.0,0.0,0.0,0.0,0.0
2021-01-12 05:00:00,125.2634506225586,126.12901267192076,123.37671619500519,124.97168496595856,91951100,127.31064147949219,126.508784866333,119.67272918701173,99.94676839828492,126.54099726885704,125.52321619276894,121.23771234692741,51.57088898703576,1.859881977464184,2.567292420196775,-0.7074104427325909,-1.6493714011875604,126.508784866333,132.99146934149994,120.02610039116608,3.7790231106886796,34.589867661958394,0.0,0.0,0.0,0.0,0.0
2021-01-13 05:00:00,127.29602813720703,127.84064931000806,124.96193315668431,125.22450882511869,88636800,126.92356491088867,126.95177726745605,120.10487716674805,100.27540502548217,126.67827560855703,125.69205542557256,121.47529335831092,55.0887294053818,1.788607455857715,2.411555427328963,-0.6229479714712483,-0.8183803495983799,126.95177726745605,132.20630212783956,121.69725240707255,3.5553376516297255,34.77250943590281,0.0,0.0,0.0,0.0,0.0
2021-01-14 05:00:00,125.37042999267578,127.40303981441828,125.22453974548624,127.20853432464988,90221800,126.45577239990234,127.00186271667481,120.50026107788086,100.59504190444946,126.44048549657862,125.66142443196335,121.62804381456053,51.287823389218154,1.5587736344557754,2.2409990687543258,-0.6822254342985503,-5.691735758881078,127.00186271667481,132.17112323970127,121.83260219364836,3.5963241553767964,30.73944921446186,0.0,0.0,0.0,0.0,0.0
2021-01-15 05:00:00,123.64903259277344,126.64446478265978,123.51287725867944,125.24400143779671,111598500,125.9160140991211,126.96928367614746,120.82879013061523,100.9222365951538,125.93294860497767,125.46976806632621,121.70729827645123,48.09327897440045,1.2236211483571253,2.0375234846748858,-0.8139023363177604,-5.731451544511746,126.96928367614746,132.21783139096848,121.72073596132641,3.646342957246769,31.156860205791105,0.0,0.0,0.0,0.0,0.0
2021-01-19 05:00:00,124.32007598876953,125.17591790643084,123.4545139910682,124.27144590893572,90757300,125.762353515625,126.92697792053222,121.08316772460938,101.24792985916137,125.63969903839437,125.36027358274939,121.80976014752254,49.41598136494219,1.0006234184919975,1.830143471438308,-0.8295200529463105,-4.404730155374104,126.92697792053222,132.24983459899653,121.60412124206792,3.396257463719667,31.115531918270307,0.0,0.0,0.0,0.0,0.0
