Date,Close_AMZN,High_AMZN,Low_AMZN,Open_AMZN,Volume_AMZN,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,ROC_12,BB_Middle,BB_Upper,BB_Lower,ATR_14,Volatility_20,Sentiment_1d,Sentiment_3d,Sentiment_7d,News_Volume_7d,Sentiment_Momentum
2020-10-29 04:00:00,160.55050659179688,162.8625030517578,158.1999969482422,160.06350708007812,131930000,160.64915161132814,162.03950119018555,161.3434194946289,130.78796699523926,161.07069707513966,161.0912086753465,159.21035692301612,49.58327873220403,0.25926741039199896,0.7289944229299552,-0.46972701253795623,-6.755079077288217,162.03950119018555,171.49323159992932,152.58577078044178,5.660356794084821,37.103306504294295,0.0,0.0,0.0,0.0,0.0
2020-10-30 04:00:00,151.8074951171875,158.35000610351562,150.9499969482422,157.8874969482422,167728000,159.4663513183594,161.81737594604493,161.08219940185546,131.07751945495605,159.38647853733016,160.20704547933136,158.9200486169052,40.127400063522735,-0.5058058208563807,0.4820343741726881,-0.9878401950290687,-9.738060578622875,161.81737594604493,172.02274780703905,151.6120040850508,5.597572326660156,40.59779322332498,0.0,0.0,0.0,0.0,0.0
2020-11-02 05:00:00,150.2239990234375,153.98550415039062,147.50599670410156,153.08700561523438,145148000,158.45270080566405,161.33057556152343,160.80195953369142,131.36245944976807,157.72057317116784,159.2562791501986,158.57902706422018,38.68831298551424,-1.2257767779357778,0.14047214375099493,-1.3662489216867728,-10.009133381742451,161.33057556152343,172.7639316200794,149.89721950296746,5.81696537562779,39.621376864878805,0.0,0.0,0.0,0.0,0.0
2020-11-03 05:00:00,152.42050170898438,153.7449951171875,149.0489959716797,150.92649841308594,97958000,157.60970153808594,161.20170059204102,160.54290954589842,131.6515619659424,156.7569238144072,158.6052527272258,158.33751626597564,41.80593985562135,-1.6006680340320258,-0.20775589180560922,-1.3929121422264166,-6.853645126974817,161.20170059204102,172.98825392684748,149.41514725723457,5.706393650599888,38.615143386172456,0.0,0.0,0.0,0.0,0.0
2020-11-04 05:00:00,162.05799865722656,162.24249267578125,156.9864959716797,157.99949645996094,136780000,157.89080200195312,161.31537551879882,160.43757965087892,131.98998695373535,157.72075560401072,158.93408567294014,158.48341753622077,53.07949190964659,-1.1073418481048805,-0.3876730830654635,-0.7196687650394169,1.0585489961069117,161.31537551879882,173.08822418464644,149.5425268529512,6.109000069754464,43.505610159339646,0.0,0.0,0.0,0.0,0.0
2020-11-05 05:00:00,166.10000610351562,168.33999633789062,164.44400024414062,165.99850463867188,115786000,158.61880187988282,161.64400100708008,160.31772979736328,132.34934200286864,159.2442556948298,159.6165542853759,158.78210728395783,56.85463807650867,-0.38577410731144823,-0.38729328791466044,0.0015191806032122113,3.263596881581732,161.64400100708008,173.57261429175895,149.7153877224012,5.701785496303013,44.30297727711971,0.0,0.0,0.0,0.0,0.0
2020-11-06 05:00:00,165.56849670410156,166.10000610351562,161.60000610351562,165.23199462890625,92946000,159.15365142822264,161.7058006286621,160.2290997314453,132.71177448272704,160.39411769651556,160.18340594430217,159.04824020239485,56.21414389418503,0.1415534196510464,-0.28152394640151907,0.42307736605256546,3.969621357380415,161.7058006286621,173.70565460634083,149.70594665098338,5.536570957728794,43.0991505462827,0.0,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,157.18699645996094,164.4499969482422,155.60549926757812,161.55149841308594,143808000,158.83715057373047,160.95782546997071,159.97103973388673,133.0406244659424,159.81100474441473,159.89803361246015,158.97525025171117,47.18670707713883,-0.1155210834824345,-0.24832337381770217,0.13280229033526766,-1.028214827445606,160.95782546997071,172.04793877389272,149.8677121660487,5.9839630126953125,43.04017560616978,0.0,0.0,0.0,0.0,0.0
2020-11-10 05:00:00,151.75100708007812,155.6999969482422,150.9739990234375,154.75100708007812,131820000,157.58060150146486,159.9363006591797,159.55509979248046,133.33606700897218,158.34555062362625,159.12212632366186,158.69194659792163,42.42776388402431,-0.7492564301049356,-0.34850998507514885,-0.40074644502978674,-5.285853249344918,159.9363006591797,170.42067212932207,149.45192918903732,6.1638913835797995,44.32186217892124,0.0,0.0,0.0,0.0,0.0
2020-11-11 05:00:00,156.8695068359375,156.95750427246094,152.5,153.08900451660156,87338000,157.45365142822266,159.37050094604493,159.19337005615233,133.65591453552247,158.07717902586464,158.90759113435476,158.62047837196147,47.769292160183355,-0.8289208216624786,-0.44459215239261485,-0.38432866926986375,-2.1717833642549533,159.37050094604493,169.18008857078098,149.56091332130887,6.2614626203264505,45.95511543674195,0.0,0.0,0.0,0.0,0.0
2020-11-12 05:00:00,155.51400756835938,158.79400634765625,154.30250549316406,157.99749755859375,87240000,156.95000152587892,158.79957656860353,158.7722003173828,133.9658145904541,157.61114785177276,158.58439269949804,158.49865598750648,46.53788863203068,-0.9900205478273278,-0.5536778314795575,-0.43634271634777033,-5.3570337440751565,158.79957656860353,168.0703880010696,149.52876513613745,6.348963056291852,45.9720817494247,0.0,0.0,0.0,0.0,0.0
2020-11-13 05:00:00,156.4405059814453,157.08599853515625,154.26950073242188,156.10000610351562,75124000,157.41330261230468,158.43982696533203,158.53301055908204,134.24583713531493,157.39830387534957,158.38021301206447,158.41794422256294,47.533441305681556,-1.031047291239389,-0.6491517234315238,-0.38189556780786527,-1.0740560555116963,158.43982696533203,167.4759348708146,149.40371905984946,6.086997985839844,45.64446351041679,0.0,0.0,0.0,0.0,0.0
2020-11-16 05:00:00,156.55299377441406,157.13499450683594,153.63450622558594,154.66000366210938,76174000,158.04620208740235,158.24945144653321,158.36945037841798,134.52755210876464,157.24461112972492,158.20619213228827,158.34480891087082,47.660876674516594,-1.0424675393026916,-0.7278148866057574,-0.3146526526969342,-2.489878669487211,158.24945144653321,167.27560876560176,149.22329412746467,6.034819466727121,45.140837806942436,0.0,0.0,0.0,0.0,0.0
2020-11-17 05:00:00,156.7830047607422,159.46249389648438,156.76300048828125,159.177001953125,68894000,158.48245239257812,158.04607696533202,158.3552703857422,134.79904964447022,157.16068269900077,158.07065047785528,158.28356168929716,47.9393252886925,-1.0211866003938894,-0.786489229363384,-0.23469737103050547,3.277512509981051,158.04607696533202,167.0085427759328,149.08361115473124,5.800284249441964,45.126304255924644,0.0,0.0,0.0,0.0,0.0
2020-11-18 05:00:00,155.2729949951172,157.0,155.2550048828125,156.6999969482422,58336000,157.8039520263672,157.84737701416014,158.19212036132814,135.0654471206665,156.8174667528401,157.8042070985469,158.16550025030972,46.20156000939177,-1.1133326654537257,-0.8518579165814524,-0.2614747488722733,3.3609782754431716,157.84737701416014,166.87372053115513,148.82103349716516,5.58753422328404,45.11745689223258,0.0,0.0,0.0,0.0,0.0
2020-11-19 05:00:00,155.8509979248047,156.25,154.04600524902344,155.2655029296875,60206000,156.7790512084961,157.69892654418945,158.13403045654297,135.33214462280273,156.64174514774274,157.61818717723813,158.0747354532311,46.993627609766065,-1.1267308284121498,-0.9068324989475919,-0.2198983294645579,2.250678994857358,157.69892654418945,166.7555256040198,148.6423274843591,5.059211730957031,45.14076708740516,0.0,0.0,0.0,0.0,0.0
2020-11-20 05:00:00,154.97000122070312,156.64450073242188,154.90249633789062,155.8509979248047,67488000,155.71920166015624,157.43642654418946,158.1172103881836,135.58717464447022,156.3377917064628,157.36597899090145,157.95298116960257,45.88473442069354,-1.194666666630809,-0.9643993324842354,-0.23026733414657363,-4.373741188496016,157.43642654418946,166.48969029899172,148.3831627893872,4.720818655831473,45.03434208510296,0.0,0.0,0.0,0.0,0.0
2020-11-23 05:00:00,154.91949462890625,156.9875030517578,153.2729949951172,155.8350067138672,94178000,155.4924514770508,157.16480102539063,158.1126303100586,135.82829460144043,156.07991951054342,157.13298048023526,157.8340209131047,45.81798535412436,-1.238307331627766,-1.0191809323129415,-0.21912639931482447,-6.731192693419608,157.16480102539063,166.17562804477518,148.15397400600608,4.650712149483817,45.02906255109742,0.0,0.0,0.0,0.0,0.0
2020-11-24 05:00:00,155.9029998779297,156.71249389648438,154.31300354003906,155.02499389648438,72042000,155.90765075683595,156.7441261291504,158.07456024169923,136.07010959625245,156.04775230461365,157.01583947049187,157.7582945979998,47.421949858125735,-1.1799307121832783,-1.051330888287009,-0.12859982389626934,-5.837763233089999,156.7441261291504,165.1117617122787,148.3764905460221,4.120533534458706,44.08089108738034,0.0,0.0,0.0,0.0,0.0
2020-11-25 05:00:00,159.2534942626953,159.89999389648438,157.01300048828125,157.093505859375,75808000,156.14604949951172,156.7998504638672,158.18153015136718,136.32637706756591,156.63061447881032,157.22894945070172,157.81692987896824,52.57285424333942,-0.8534716353473755,-1.0117590376990824,0.1582874023517069,1.3146747818040705,156.7998504638672,165.22126958565389,148.3784313420805,3.9573189871651784,42.768594955029585,0.0,0.0,0.0,0.0,0.0
2020-11-27 05:00:00,159.76699829101562,160.8094940185547,159.50250244140625,160.56300354003906,47858000,156.57134857177735,156.76067504882812,158.36814025878905,136.5877445602417,157.20086608102946,157.47066838787447,157.89340315002892,53.32752836214309,-0.5470093975575594,-0.9188091096707779,0.3717997121132185,5.2823314752089345,156.76067504882812,165.11565812787592,148.40569196978032,3.747033255440848,42.43764051503426,0.0,0.0,0.0,0.0,0.0
2020-11-30 05:00:00,158.40199279785156,161.41949462890625,156.27749633789062,160.4239959716797,81278000,156.76749725341796,157.09039993286132,158.58127014160155,136.84603702545166,157.41925275681527,157.55936595072944,157.9133478421004,51.004184440647485,-0.409559257461126,-0.8169591392288476,0.4073998817677216,0.9769176896290199,157.09039993286132,165.13714282709617,149.04365703862646,3.4026761736188615,37.44558959067669,0.0,0.0,0.0,0.0,0.0
2020-12-01 05:00:00,161.00399780273438,162.44749450683594,157.85899353027344,159.4250030517578,90740000,157.21259765625,157.62939987182617,158.84088012695312,137.1121395111084,158.07102458334603,157.88742612711087,158.03454980134094,55.026508564203056,-0.08963570847797087,-0.6714944530786723,0.5818587446007014,3.5302223383072207,157.62939987182617,165.16767004031234,150.09112970334,3.2866407121930803,37.439424289774706,0.0,0.0,0.0,0.0,0.0
2020-12-02 05:00:00,160.17649841308594,161.60000610351562,158.66299438476562,161.08250427246094,62586000,157.55194702148438,158.01719970703124,158.9154202270508,137.37046699523927,158.4538380069351,158.10543301148945,158.11854778611524,53.521663077044025,0.09602678694685096,-0.5179902050735676,0.6140169920204186,2.388123464701475,158.01719970703124,165.21761669855988,150.8167827155026,3.1245346069335938,37.334204994008005,0.0,0.0,0.0,0.0,0.0
2020-12-03 05:00:00,159.3365020751953,161.4320068359375,159.0655059814453,160.2729949951172,57840000,157.9582977294922,157.8811248779297,159.10229034423827,137.62887451171875,158.61432238298238,158.22267768422333,158.16631069941252,51.968022561179396,0.17338627877904855,-0.37971490830304444,0.553101187082093,1.7779974906082963,157.8811248779297,164.8594476812059,150.9028020746535,2.9727488926478793,29.7660002934751,0.0,0.0,0.0,0.0,0.0
2020-12-04 05:00:00,158.12899780273438,159.91050720214844,157.93800354003906,159.91050720214844,58272000,158.18609771728515,157.48257446289062,159.24508026123047,137.89552700042725,158.52608155021002,158.2137557907482,158.1648474485624,49.73310021476209,0.13569452809480254,-0.2766330210234751,0.4123275491182776,0.8585069817013791,157.48257446289062,163.29807610965923,151.66707281612202,2.912463596888951,28.253565132145976,0.0,0.0,0.0,0.0,0.0
2020-12-07 05:00:00,157.89999389648438,159.03799438476562,157.08450317382812,157.82400512695312,55026000,158.47909698486328,157.09914932250976,159.30795013427735,138.18270446777345,158.4122474313508,158.1838737055802,158.15446103475543,49.30007545655493,0.0863494599308865,-0.2040365248326028,0.2903859847634893,1.6918582020330142,157.09914932250976,161.51197956109127,152.68631908392825,2.8019638061523438,28.253037374196094,0.0,0.0,0.0,0.0,0.0
2020-12-08 05:00:00,158.864501953125,159.2064971923828,156.00100708007812,157.94500732421875,65726000,158.87359771728515,157.18302459716796,159.31119018554688,138.4838419723511,158.49447552621885,158.2486954434416,158.18230577665227,51.22627285597143,0.12364556819622408,-0.13850010622683742,0.26214567442306147,1.9335801941892328,157.18302459716796,161.66609538334598,152.69995381098994,2.823105948311942,21.80141469431654,0.0,0.0,0.0,0.0,0.0
2020-12-09 05:00:00,155.2100067138672,158.72149658203125,154.39999389648438,158.39450073242188,82016000,158.8042984008789,157.35597457885743,159.27051025390625,138.76499450683593,157.89729937851854,157.95929651681544,158.06574502909208,44.35081933246678,-0.1400695862170096,-0.13881400222487186,-0.0012555839921377376,0.15487222770440567,157.35597457885743,161.17429299599146,153.5376561617234,3.0173568725585938,19.597645679619315,0.0,0.0,0.0,0.0,0.0
2020-12-10 05:00:00,155.07449340820312,157.10499572753906,153.8000030517578,154.44949340820312,60604000,158.3863983154297,157.2662239074707,159.22327026367188,139.0692919921875,157.3840619293703,157.68455336361427,157.94844104395918,44.11437552163548,-0.3558979670641804,-0.18223079519273358,-0.17366717187144684,0.1000511779799984,157.2662239074707,161.2148490005307,153.3175988144107,3.0959995814732144,15.37350225053481,0.0,0.0,0.0,0.0,0.0
2020-12-11 05:00:00,155.8209991455078,155.93350219726562,153.64100646972656,154.83299255371094,61294000,157.9917984008789,157.2815734863281,159.11843017578124,139.37745948791505,157.09986869594073,157.50707200950887,157.86501194990228,45.82769943394602,-0.4613881443296748,-0.23806226502012184,-0.22332587930955294,-0.052597276823462824,157.2815734863281,161.20381749812734,153.3593294745289,3.135320390973772,15.172630998458695,0.0,0.0,0.0,0.0,0.0
2020-12-14 05:00:00,157.84849548339844,159.52349853515625,156.3000030517578,157.14999389648438,83116000,157.9364486694336,157.3519729614258,159.1504000854492,139.67821445465088,157.2359826572967,157.5395885308317,157.8643642453335,50.28562642353407,-0.37704155945715456,-0.2658581239075284,-0.11118343554962618,-0.882240471897755,157.3519729614258,161.26117600847587,153.4427699143757,3.134462629045759,15.727700517930321,0.0,0.0,0.0,0.0,0.0
2020-12-15 05:00:00,158.25599670410156,159.4250030517578,156.52450561523438,159.05050659179688,66390000,157.66164855957032,157.43712310791017,159.11631988525392,139.9922469329834,157.42143975671576,157.60781788066691,157.87972238097146,51.1556352462077,-0.2741540629971837,-0.26751731172545945,-0.0066367512717242505,-0.9457532551007675,157.43712310791017,161.34723834208984,153.5270078737305,3.1702488490513394,15.745110620105047,0.0,0.0,0.0,0.0,0.0
2020-12-16 05:00:00,162.04800415039062,162.35000610351562,158.1840057373047,158.80050659179688,88552000,157.8487991333008,157.70037307739258,159.25731994628907,140.30852947235107,158.26263328283846,158.03069276349774,158.04318441114475,58.44357559148256,0.11207638222953165,-0.19159857293446125,0.3036749551639929,2.3017458859826423,157.70037307739258,162.1029822961898,153.29776385859537,3.1823207310267856,17.80194639015727,0.0,0.0,0.0,0.0,0.0
2020-12-17 05:00:00,161.8040008544922,163.17550659179688,161.0500030517578,162.5,69486000,158.09554901123047,158.02692337036132,159.2977099609375,140.6365419769287,158.90651829586642,158.39005543883056,158.19066740892308,57.84547950137429,0.39393670879155707,-0.0744915165892576,0.46842822538081463,0.4968839672776282,158.02692337036132,162.63547360216998,153.41837313855265,3.2229995727539062,17.342960711076312,0.0,0.0,0.0,0.0,0.0
2020-12-18 05:00:00,160.08250427246094,162.4709930419922,158.5800018310547,162.19949340820312,119914000,158.29089965820313,158.23849868774414,159.3088101196289,140.96168201446534,159.1203339279745,158.55124104203344,158.26485708984615,53.672188716152746,0.47295077908361804,0.03499694254531754,0.4379538365383005,-0.058681605326760256,158.23849868774414,162.81485603916826,153.66214133632002,3.133641924176897,17.906915279203528,0.0,0.0,0.0,0.0,0.0
2020-12-21 05:00:00,160.3090057373047,161.34849548339844,158.3000030517578,160.00050354003906,76736000,158.53180084228515,158.5054489135742,159.22834014892578,141.31307453155517,159.33645607512545,158.71864720348785,158.34501978190335,54.14098426975718,0.5475351301651017,0.13750458006927438,0.41003055009582734,0.6103458086775593,158.5054489135742,162.8982216065204,154.11267622062803,3.0236413138253346,17.712364216414024,0.0,0.0,0.0,0.0,0.0
2020-12-22 05:00:00,160.3260040283203,161.10000610351562,159.00399780273438,160.14199829101562,47388000,158.67795104980468,158.77577438354493,158.99193023681642,141.64174953460693,159.51637388479722,158.87172880585283,158.4227054386256,54.17845829343761,0.6010864355075114,0.2302209511569218,0.37086548435058964,1.3893759247919135,158.77577438354493,162.89637685038716,154.6551719167027,2.9635696411132812,17.70629943795333,0.0,0.0,0.0,0.0,0.0
2020-12-23 05:00:00,159.2635040283203,160.50650024414062,159.20849609375,160.25,41876000,159.08330078125,158.94379959106445,158.73357025146484,141.98285205841066,159.47039754725594,158.9090407318021,158.4556779323391,51.35367283132923,0.5514347637899562,0.2944637136835287,0.25697105010642746,0.863527665954078,158.94379959106445,162.83907013001925,155.04852905210964,2.8872484479631697,17.8602221510623,0.0,0.0,0.0,0.0,0.0
2020-12-24 05:00:00,158.63450622558594,160.10000610351562,158.4499969482422,159.69500732421875,29038000,159.43930206298828,158.912850189209,158.5425503540039,142.3568721008301,159.3184173069523,158.88289458835294,158.4626908065841,49.70158203158255,0.45607326164167716,0.3267856232751584,0.12928763836651874,-0.14477477643616288,158.912850189209,162.80759628598366,155.01810409243433,2.864213126046317,16.220710609216006,0.0,0.0,0.0,0.0,0.0
2020-12-28 05:00:00,164.197998046875,165.1999969482422,158.63450622558594,159.6999969482422,113736000,160.277001953125,159.13440017700196,158.48786041259766,142.73161209106445,160.20561380512007,159.389094917736,158.68760481600728,61.49963327247357,0.8199737313247226,0.42542324488507127,0.39455048643965135,5.790858156186651,159.13440017700196,163.68295703218308,154.58584332182085,3.1936416625976562,20.478477336415775,0.0,0.0,0.0,0.0,0.0
2020-12-29 05:00:00,166.10000610351562,167.53250122070312,164.06100463867188,165.4969940185547,97458000,161.1021530151367,159.51930084228516,158.53715057373046,143.1398246383667,161.27732149573745,160.0282293163817,158.97828721943898,64.56016720195026,1.2474636453517007,0.5898313249783972,0.6576323203733035,7.109817000201324,159.51930084228516,165.01177952479384,154.0268221597765,3.212642124720982,20.42229851792924,0.0,0.0,0.0,0.0,0.0
2020-12-30 05:00:00,164.29249572753906,167.10499572753906,164.12350463867188,167.0500030517578,64186000,161.70580291748047,159.6837257385254,158.61579040527343,143.5093271255493,161.82553499242866,160.4343499269681,159.18668755308997,59.703014862033406,1.4239866688522227,0.7566623937531622,0.6673242750990604,5.436684804029812,159.6837257385254,165.547676863614,153.8197746134368,3.1067123413085938,20.243902127300636,0.0,0.0,0.0,0.0,0.0
2020-12-31 05:00:00,162.84649658203125,164.14599609375,162.05999755859375,163.75,59144000,161.78565216064453,159.81722564697264,158.65571044921876,143.86605960845947,162.0111643723564,160.66407817983125,159.33020947579354,56.06880266948682,1.4307100554989347,0.8914719261023167,0.539238129396618,3.166327992754603,159.81722564697264,165.84762204271402,153.78682925123127,3.0301055908203125,20.434142010345944,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,159.3314971923828,163.60000610351562,157.2010040283203,163.5,88228000,161.53840179443358,159.81697540283204,158.65740051269532,144.19248458862305,161.52395215781573,160.53716570483618,159.3302599744833,48.36221531075592,1.1392744663129122,0.9410324341444359,0.19824203216847625,0.6795954091345813,159.81697540283204,165.84745620766805,153.78649459799604,3.323427472795759,21.859820156575687,0.0,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,160.92550659179688,161.16900634765625,158.2530059814453,158.30050659179688,53110000,161.6227020263672,159.95680084228516,158.69951049804686,144.53558963775635,161.41514387308501,160.5741505512134,159.39281866535836,51.610417160304245,1.0251159999088486,0.9578491472973185,0.06726685261153009,-0.6926944669753521,159.95680084228516,165.95206860683717,153.96153307773315,3.267248971121652,21.932827157349454,0.0,0.0,0.0,0.0,0.0
2021-01-06 05:00:00,156.91900634765625,159.87550354003906,156.55799865722656,157.32400512695312,87896000,161.28370208740233,159.90775146484376,158.63349060058593,144.84447715759276,160.59766432300705,160.22604157944605,159.29580641760535,44.10134584441724,0.604386515302906,0.887156620898436,-0.28277010559553006,-3.0190814077761474,159.90775146484376,165.989302387221,153.82620054246652,3.372035435267857,23.77709703766924,0.0,0.0,0.0,0.0,0.0
2021-01-07 05:00:00,158.10800170898438,160.427001953125,157.75,157.85000610351562,70290000,161.06190185546876,159.86992645263672,158.58861053466796,145.1499921798706,160.14499839318475,160.02432349654492,159.24922584079667,46.585112802184575,0.3627161899164264,0.7822685347020342,-0.41955234478560777,-1.233428082881538,159.86992645263672,165.9880979667415,153.75175493853195,3.3250350952148438,23.834472060236873,0.0,0.0,0.0,0.0,0.0
2021-01-08 05:00:00,159.13499450683594,159.53199768066406,157.11000061035156,159.0,70754000,161.0490509033203,160.06617584228516,158.48498046875,145.47420715332032,159.9613613229395,159.93962549752501,159.24474618064136,48.70520483725567,0.2511651759531901,0.6760478629522654,-0.4248826869990753,-0.7323426560280621,160.06617584228516,165.7943537328897,154.33799795168062,3.3462132045200894,22.33279207837004,0.0,0.0,0.0,0.0,0.0
2021-01-11 05:00:00,155.7104949951172,157.81900024414062,155.5,157.40049743652344,73668000,160.75664978027345,160.09797592163085,158.43641021728516,145.7638871383667,159.1884765360627,159.53685116396235,159.10614809493455,42.629250639892845,-0.11227407154493108,0.5183834760528261,-0.6306575475977572,-2.878827462317235,160.09797592163085,165.71546630462097,154.48048553864072,3.327927725655692,23.76134005372238,0.0,0.0,0.0,0.0,0.0
2021-01-12 05:00:00,156.04150390625,157.10699462890625,154.3000030517578,156.0,70292000,159.94100036621094,160.10900115966797,158.3462301635742,146.06906967163087,158.61629969427855,159.20396094894213,158.9859659698881,43.36470135149094,-0.36933517486136225,0.34083974586998844,-0.7101749207313507,-2.0230624346286974,160.10900115966797,165.6919063685653,154.52609595077064,3.3106776646205356,23.71288290515332,0.0,0.0,0.0,0.0,0.0
2021-01-13 05:00:00,158.29449462890625,159.49749755859375,156.10400390625,156.4219970703125,66424000,159.16044921875,160.13130111694335,158.4759701538086,146.36955463409424,158.55778968239267,159.1173451089387,158.95884944671235,48.22934580428052,-0.38680162066822277,0.1953114725623462,-0.5821130932305689,-0.21433646737373246,160.13130111694335,165.67964458695164,154.58295764693506,3.4078194754464284,23.82047133278935,0.0,0.0,0.0,0.0,0.0
2021-01-14 05:00:00,156.37350463867188,158.89999389648438,156.0294952392578,158.37600708007812,61418000,158.3685501098633,160.03717651367188,158.5989602661133,146.66399215698243,158.1606469471707,158.85602696891328,158.8574633758088,44.7035564186305,-0.549319529046528,0.046385272240571374,-0.5957048012870994,-4.765279419527024,160.03717651367188,165.77993628307468,154.29441674426909,3.5201405116489957,24.19905692342919,0.0,0.0,0.0,0.0,0.0
2021-01-15 05:00:00,155.21249389648438,157.12750244140625,154.7584991455078,156.1510009765625,84880000,157.6051498413086,159.69540100097657,158.6548001098633,146.96312961578369,157.62461911977317,158.50902381915813,158.71452339622746,42.673094039233085,-0.7630045645710197,-0.11549269512174687,-0.6475118694492729,-6.55479338167273,159.69540100097657,165.7399644731525,153.65083752880065,3.571497235979353,22.49799304572638,0.0,0.0,0.0,0.0,0.0
