Date,Close_META,High_META,Low_META,Open_META,Volume_META,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,ROC_12,BB_Middle,BB_Upper,BB_Lower,ATR_14,Volatility_20,Sentiment_1d,Sentiment_3d,Sentiment_7d,News_Volume_7d,Sentiment_Momentum
2020-10-29 04:00:00,278.6433410644531,281.39179220538097,271.6482470679973,274.3966679289681,32368100,272.4052978515625,268.16755828857424,268.72875518798827,224.78917274475097,273.0986232498346,269.8139348154596,264.2802358706415,56.28108170320527,3.719665904559008,2.8029792520228094,0.9166866525361987,1.6983992494626676,268.16755828857424,284.9561328300434,251.37898374710514,10.08726362860531,43.19642758410898,0.0,0.0,0.0,0.0,0.0
2020-10-30 04:00:00,261.0613098144531,274.54551949414935,257.08255380705526,272.36263742827884,47247800,272.1254913330078,268.3248229980469,268.611672668457,224.99426322937012,270.91002080703794,268.9803514820304,264.15400347628116,46.30058567500161,2.5478675969669666,2.751956921011641,-0.2040893240446744,-3.2043378071873185,268.3248229980469,284.7643588699988,251.88528712609502,10.51250031344085,48.276831249692506,0.0,0.0,0.0,0.0,0.0
2020-11-02 05:00:00,259.3249206542969,268.3640019017437,255.3362330569995,262.53971316849265,27165700,272.12152099609375,268.1616012573242,268.4995523071289,225.18883613586425,268.80363896108497,268.0607866412939,263.9646276793406,45.443500138867456,1.4622410970808346,2.49401375622548,-1.0317726591446452,-2.009610659988803,268.1616012573242,284.9029584379818,251.4202440766666,11.038374402031767,47.914471229906766,0.0,0.0,0.0,0.0,0.0
2020-11-03 05:00:00,263.23431396484375,267.947329603234,258.8487458433734,261.1109921386022,17961900,271.89728393554685,268.4910171508789,268.37870147705075,225.40642868041994,267.79103441631383,267.60112257687007,263.93598792583094,47.78699163111922,0.9068757433437895,2.1765861536491418,-1.2697104103053523,-0.23689172884466814,268.4910171508789,284.5225363838082,252.45949791794965,11.17444831590352,47.439037484961204,0.0,0.0,0.0,0.0,0.0
2020-11-04 05:00:00,285.142333984375,286.69018469531346,276.4505336229866,278.8120067096619,35364400,272.75554809570315,269.942626953125,268.50887969970705,225.7341566467285,270.9458161559613,269.2717141394896,264.7676093398915,58.535963110538376,2.2090739920498095,2.1830837213292753,0.02599027072053417,9.938791790899003,269.942626953125,286.5027719069272,253.3824819993228,12.27225749840321,55.51513002648326,0.0,0.0,0.0,0.0,0.0
2020-11-05 05:00:00,292.3855285644531,295.0645176913189,286.7001633898219,289.6271756640322,23823600,274.3986541748047,271.4765899658203,268.3257174682617,226.10584007263185,274.84394568477796,271.4730297990099,265.8506649957567,61.367685217585226,3.7819448486541773,2.5028559467942557,1.2790889018599216,10.136047931174797,271.4765899658203,290.3468828695365,252.60629706210415,12.550788886969993,55.66406367677445,0.0,0.0,0.0,0.0,0.0
2020-11-06 05:00:00,291.1253967285156,292.3061333378279,285.8170478994157,291.6612005522265,13891000,275.2539428710937,272.91331481933594,268.32948822021484,226.48025177001952,277.8042095109121,273.34468379229617,266.84183094606095,60.59238904449505,4.870628651404388,2.976410487716282,1.8942181636881061,5.266748823809553,272.91331481933594,293.1937697894728,252.63285984919906,12.405503592280175,55.77637642732617,0.0,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,276.599365234375,290.3018321753482,276.3612436678267,287.61294188655734,25117700,275.4186492919922,273.0631393432617,268.0340060424805,226.79726387023925,277.58514691517803,273.65465345344654,267.22447934952424,52.3777183996816,4.509308563982074,3.282990102969441,1.2263184610126334,0.23369705377156436,273.0631393432617,293.4092114200278,252.71706726649558,12.871842216997992,57.31031670036535,0.0,0.0,0.0,0.0,0.0
2020-11-10 05:00:00,270.3087158203125,271.8664982783663,261.9443633047033,270.9735121867272,29067700,274.3411041259766,272.8790802001953,267.62183990478513,227.06833656311036,276.2621594433843,273.3359927264814,267.34542979935907,49.26295054966834,3.673016706743283,3.3609954237242095,0.3120212830190736,-4.340052029648778,272.8790802001953,293.25643085303193,252.50172954735862,12.820817546586019,57.93428120936388,0.0,0.0,0.0,0.0,0.0
2020-11-11 05:00:00,274.3272705078125,276.2323039649721,270.35841547877567,271.3406974088748,14957000,275.2152496337891,273.11026763916016,267.2455935668945,227.3325138092041,275.9103614550985,273.43040013422717,267.61922747420044,51.25706405915131,3.296513013530614,3.3480989416854907,-0.051585928154876726,-0.22732325397794018,273.11026763916016,293.44078462410806,252.77975065421225,12.718766192113176,57.85703491557056,0.0,0.0,0.0,0.0,0.0
2020-11-12 05:00:00,272.9381103515625,277.57176129856583,272.2931775519897,275.021765017838,12899500,274.6447265625,273.52501220703124,266.7014633178711,227.65771171569824,275.3699521635465,273.383515393021,267.82781111644994,50.51790631727165,2.8531481928394555,3.249108791916284,-0.3959605990768287,-2.8980846562523976,273.52501220703124,293.462892516688,253.58713189737452,12.49906351231121,57.424109486412725,0.0,0.0,0.0,0.0,0.0
2020-11-13 05:00:00,274.7935485839844,275.5972391189534,270.97352044668935,275.55754209946184,10391200,276.0179504394531,274.0717208862305,266.4202700805664,228.0299900817871,275.265151512717,273.51780426835086,268.1009772916474,51.52343419414759,2.621280249951667,3.123543083523361,-0.5022628335716939,3.466952156085523,274.0717208862305,293.48643273994924,254.65700903251172,12.051858803491415,57.41306468050361,0.0,0.0,0.0,0.0,0.0
2020-11-16 05:00:00,276.7879333496094,277.234441639621,272.49166122643663,272.9083740358182,12970400,277.7642517089844,274.94288635253906,266.3454568481445,228.40092926025392,275.54202093760654,273.82924513323263,268.4416422350969,52.637542487328226,2.568841412753784,3.012602749369446,-0.44376133661566186,-0.6658719019646653,274.94288635253906,293.1019667219316,256.7838059831465,11.809474353490865,56.953990352636765,0.0,0.0,0.0,0.0,0.0
2020-11-17 05:00:00,272.8587646484375,275.5178900694576,271.1620877175575,275.5178900694576,15040300,278.72669677734376,275.31199035644534,266.42165924072265,228.72424217224122,275.0541561577576,273.736818420395,268.61486272189455,50.19022069313831,2.1850443486135305,2.847091069218263,-0.6620467206047325,4.519036100128848,275.31199035644534,292.9536443016218,257.67033641126886,11.075237381374555,56.79880074473482,0.0,0.0,0.0,0.0,0.0
2020-11-18 05:00:00,269.85235595703125,275.2301674297236,269.7233633337441,272.3824887308877,12152900,277.19769897460935,274.97662353515625,266.38693145751955,229.03113395690917,274.10837430308004,273.3668696143604,268.6633918683705,48.33831442823687,1.6196203788345542,2.6015969311415215,-0.9819765523069672,4.059554043696556,274.97662353515625,292.7727449958548,257.1805020744577,10.339582189966418,54.95704179471229,0.0,0.0,0.0,0.0,0.0
2020-11-19 05:00:00,270.8147888183594,271.34066082761194,267.09398773026356,268.9097253380734,12963700,275.040625,274.71963958740236,266.48317657470704,229.33916664123535,273.50954057858536,273.12381430045554,268.74776037621325,48.98722662768717,1.2349424498107737,2.328266034875372,-1.0933235850645984,2.8797441865911377,274.71963958740236,292.6045234389813,256.8347557358234,9.102859749962883,54.97377424153892,0.0,0.0,0.0,0.0,0.0
2020-11-20 05:00:00,267.60003662109375,270.8743295920919,267.3122861808678,270.4377531586311,18114700,272.68808898925784,273.9710159301758,266.5444955444336,229.62378326416015,272.43508531358685,272.5977402357544,268.70275160150265,46.86950218202559,0.6630357210237889,1.9952199721050556,-1.3321842510812667,-6.152119581178194,273.9710159301758,291.7248324988664,256.21719936148514,8.426736504711451,54.3365375412847,0.0,0.0,0.0,0.0,0.0
2020-11-23 05:00:00,266.3398742675781,268.84027177686704,262.4702475031481,268.7807413866415,20990800,271.6621398925781,273.54039459228517,266.58974029541014,229.8984774017334,271.3268651234034,272.00175300069,268.61008974527033,46.02948836948508,0.10687891418916706,1.6175517605218779,-1.5106728463327108,-8.907983382335393,273.54039459228517,291.6089961517133,255.47179303285702,8.23183939855848,53.55783457690916,0.0,0.0,0.0,0.0,0.0
2020-11-24 05:00:00,274.7638244628906,275.65681071523977,265.78427252771075,266.39944016199667,16930400,272.10765075683594,273.22437744140626,266.67904022216794,230.24441284179687,271.951766821492,272.26480742566144,268.8514126753731,52.19719163194601,0.3419215578714443,1.3624257199917913,-1.020504162120347,-5.620111625260482,273.22437744140626,290.95537412105597,255.49338076175655,7.261601359777002,54.19576994367965,0.0,0.0,0.0,0.0,0.0
2020-11-25 05:00:00,273.44415283203125,277.99840979634354,270.5270423142432,275.97431577662064,12467000,272.0193389892578,273.61729431152344,266.91856170654296,230.56603897094726,272.22310973249915,272.3771260357919,269.03152013249695,51.20987729248017,0.41690228470071133,1.1733210329335753,-0.7564187482328639,-1.1407157061514628,273.61729431152344,290.9800321124598,256.25455651058707,7.086543058002462,50.27954452141762,0.0,0.0,0.0,0.0,0.0
2020-11-27 05:00:00,275.6468811035156,276.95661043346155,272.6801718782236,275.23016831305193,7808400,272.29021606445315,273.46747131347655,267.3747814941406,230.88687133789062,272.8456136181385,272.68853128033703,269.2909460529291,52.81422725205998,0.6466130606004299,1.067979438466946,-0.4213663778665162,1.9748402366543294,273.46747131347655,290.6988154080589,256.2361272188942,6.922825764445357,47.17940481668661,0.0,0.0,0.0,0.0,0.0
2020-11-30 05:00:00,274.8134460449219,275.537772989787,268.8998605195958,273.88076268905314,16693300,272.2922058105469,274.155078125,267.85977630615236,231.19837699890138,273.2034013320991,272.8909041150594,269.50751468006604,52.11594129824113,0.7527322329348749,1.004929997360532,-0.252197764425657,0.17722464711926733,274.155078125,290.369490388531,257.940665861469,6.350173444676138,40.95226451704901,0.0,0.0,0.0,0.0,0.0
2020-12-01 05:00:00,284.31884765625,287.04743556189527,276.78794867026454,276.9864035390234,20738900,273.04529724121096,275.40477447509767,268.6217971801758,231.53945053100585,275.22439157285373,273.9792796904109,270.08835126736733,58.805599814665634,1.5855615451212657,1.1210563069126787,0.464505238208587,4.169713525908247,275.40477447509767,290.6290131484858,260.18053580170954,6.17724398662626,42.27430420518971,0.0,0.0,0.0,0.0,0.0
2020-12-02 05:00:00,285.28125,289.50808972380065,278.64333843936527,283.1380649406063,17361600,274.2875457763672,276.50712127685546,269.2720938110352,231.88687400817872,277.0529112868803,275.05565781513366,270.6841512176667,59.42369642249028,2.2967669020893027,1.3561984259480035,0.9405684761412991,3.8165748322909865,276.50712127685546,291.20451915224606,261.80972340146485,6.530184210895958,42.10595964656086,0.0,0.0,0.0,0.0,0.0
2020-12-03 05:00:00,279.6553649902344,284.4179774050744,278.88143971582406,284.0210980838296,12921700,275.2678466796875,276.23277282714844,269.92358032226565,232.22060493469237,277.52608468749014,275.49372516514325,271.03596352247325,54.295109157212956,2.37901654677421,1.5607620501132449,0.8182544966609651,1.0359669967993757,276.23277282714844,290.4484301994255,262.0171154548714,6.610271820724514,30.895072932561078,0.0,0.0,0.0,0.0,0.0
2020-12-04 05:00:00,277.5221862792969,281.25288923153835,277.1252765720726,278.11749028021455,10880300,275.93858642578124,275.48960571289064,270.522282409668,232.56549865722656,277.5253758860004,275.6869119379198,271.2903251992114,52.446785449955044,2.2461777496089894,1.6978451900123939,0.5483325595965955,1.7090972455541031,275.48960571289064,287.5387023459486,263.4405090798327,6.5748356769532075,29.368038884910103,0.0,0.0,0.0,0.0,0.0
2020-12-07 05:00:00,283.3563537597656,286.2436990426754,276.0338426409965,277.01612444035254,13007700,277.51421813964845,275.1011535644531,271.1326916503906,232.98649482727052,278.5855536812304,276.41733496857177,271.76350278982136,56.78025598913968,2.581907975347633,1.8746577470794419,0.7072502282681912,5.0042171226715615,275.1011535644531,285.4018773884002,264.80042974050605,6.965341104702816,30.508774063270828,0.0,0.0,0.0,0.0,0.0
2020-12-08 05:00:00,281.1933288574219,284.1997348614235,279.3577276370347,283.7830221052009,10747700,278.9995635986328,275.33085174560546,271.66015197753904,233.4162720489502,279.0596946223561,276.87219152941464,272.1332998905116,54.7868329434736,2.6429720292254046,2.0283206035086345,0.6146514257167701,3.8323387302248157,275.33085174560546,285.9715191679424,264.6901843232685,6.909352647012595,24.690896006208284,0.0,0.0,0.0,0.0,0.0
2020-12-09 05:00:00,275.7560119628906,285.39039736328687,269.6340408403183,281.4513082325447,25189700,279.0987823486328,275.60321655273435,271.9802404785156,233.8167295074463,278.45902504790786,276.76588871355517,272.27536703060485,50.03177465038725,2.2269488202584853,2.0680462468586045,0.1589025733998808,3.047822954279056,275.60321655273435,285.9781694415123,265.2282636639564,7.64146353465467,24.283851571710407,0.0,0.0,0.0,0.0,0.0
2020-12-10 05:00:00,274.96221923828125,276.5596988290288,269.74316617875854,273.39453512334353,20065100,279.25058898925784,275.6349639892578,272.28226989746094,234.25017791748047,277.8232421734303,276.59411066829097,272.38073378384706,49.35826061769732,1.812303879985052,2.016897773483894,-0.20459389349884205,3.237346640045602,275.6349639892578,285.9973555706985,265.2725724078171,7.825024931291945,23.761730013768084,0.0,0.0,0.0,0.0,0.0
2020-12-11 05:00:00,271.4200439453125,274.3272530821825,268.14575086632885,272.3924242664456,14391400,278.8279052734375,275.55906066894534,272.41959289550783,234.6524213409424,276.6590243137725,276.1013424089597,272.34305967253204,46.35920617039304,1.184219884833226,1.8503621957537606,-0.6661423109205347,-1.216965342549936,275.55906066894534,286.02633610760654,265.09178523028413,8.05748385705825,24.151250473846027,0.0,0.0,0.0,0.0,0.0
2020-12-14 05:00:00,272.0550231933594,275.061428900488,269.44549683199944,271.241400852564,16376900,278.55206298828125,275.42213439941406,272.702373046875,235.03814414978027,275.8219332009701,275.7159786741406,272.3317641243292,46.981118590971995,0.7292895165689401,1.6261476599167968,-0.8968581433478566,-0.5080121934533333,275.42213439941406,286.0026090239202,264.84165977490795,8.003620128113223,24.032202734950964,0.0,0.0,0.0,0.0,0.0
2020-12-15 05:00:00,273.4044189453125,273.93029089129226,265.38734715528943,272.69002401115574,23979500,277.4606201171875,275.2529586791992,272.9186743164062,235.48295318603516,275.3823851544869,275.49583012853793,272.3738290192697,48.35154542839059,0.47219570379326115,1.3953572686920896,-0.9231615648988285,-0.8135271290666268,275.2529586791992,285.84967084034463,264.65624651805376,7.908649095861351,23.94888165820736,0.0,0.0,0.0,0.0,0.0
2020-12-16 05:00:00,273.5235595703125,275.69647968054255,270.3881606955199,272.6206414843473,15885000,276.28485107421875,275.286198425293,273.2562255859375,235.89923652648926,275.04441686645515,275.30799483727833,272.4189164918596,48.47817110644859,0.2748918752220675,1.1712641899980853,-0.8963723147760179,-0.4693680360889352,275.286198425293,285.855424106046,264.71697274454,7.754145631784374,23.396530217920155,0.0,0.0,0.0,0.0,0.0
2020-12-17 05:00:00,272.3428649902344,278.25645098274634,271.47961351652754,274.9126951955038,16377800,275.55360107421876,275.4107238769531,273.5808801269531,236.34230987548827,274.5532256162332,275.02560151851225,272.4159340800312,47.242065130913865,0.022989970378318958,0.941609346074132,-0.9186193756958131,-4.212166293138242,275.4107238769531,285.7669268039417,265.0545209499645,7.932745553997291,23.088343633969625,0.0,0.0,0.0,0.0,0.0
2020-12-18 05:00:00,274.2478332519531,275.8353810694954,269.02881030122415,273.62273383854944,26693200,275.2261657714844,275.58237609863284,273.83171142578124,236.81514923095702,274.4976997318186,274.9515283502685,272.48777326324387,49.48029724844381,-0.02266778570549377,0.7487539197182069,-0.7714217054237007,-3.8675576288476288,275.58237609863284,285.72952883795983,265.43522335930584,7.936999138593819,23.17946230305847,0.0,0.0,0.0,0.0,0.0
2020-12-21 05:00:00,270.6659240722656,272.5312902621091,265.7048566652148,270.85444705612974,16553700,273.9571228027344,275.7356704711914,273.9972119140625,237.32757766723634,273.80101324826353,274.5433755618873,272.41632819693103,45.56586762756392,-0.3439175543991837,0.5302196248947288,-0.8741371792939125,-3.2144711109985957,275.7356704711914,285.45885102183615,266.0124899205466,7.673355357862745,23.268954496052174,0.0,0.0,0.0,0.0,0.0
2020-12-22 05:00:00,265.0103454589844,269.38601137682167,262.569508309428,269.38601137682167,17312900,272.3388244628906,275.66919403076173,273.825361328125,237.76861671447753,272.2027100138491,273.63546793303937,272.1258975013253,40.163162681118024,-1.042846948544593,0.21560631020686447,-1.2584532587514574,-4.5084110168116975,275.66919403076173,285.6768686444304,265.6615194170931,7.4756171063200485,24.444905443035776,0.0,0.0,0.0,0.0,0.0
2020-12-23 05:00:00,266.0223693847656,270.05078439204584,264.157033282619,264.8118978814393,14329000,271.36546020507814,275.2321212768555,273.6660107421875,238.25415626525879,271.0790117176521,272.9104109284419,271.88654345753866,41.49984150791042,-1.4978256541683095,-0.12708008266817034,-1.370745571500139,-6.117379809911039,275.2321212768555,286.13021621345695,264.334026340254,7.439470022409397,21.462932028865364,0.0,0.0,0.0,0.0,0.0
2020-12-24 05:00:00,265.3179016113281,268.29454231066234,264.1272634995675,266.78638859045014,6702000,270.4010284423828,274.8258087158203,273.57829833984374,238.8144097137451,270.0315371528659,272.18731480300244,271.6289496596481,40.81632753312058,-1.893418073217049,-0.4803476807779461,-1.4130703924391028,-5.645733954856135,274.8258087158203,286.5771210312991,263.0744964003415,7.442303318954332,21.432944461112832,0.0,0.0,0.0,0.0,0.0
2020-12-28 05:00:00,274.8431701660156,275.1408221372453,263.59147145418575,266.6474760519845,23299700,270.74334106445315,274.78562316894534,273.78229736328126,239.3438550567627,270.9063795188931,272.44025340900373,271.7549975226429,52.264649986664764,-1.421927256733511,-0.6686635959690591,-0.753263660764452,-0.3310324189769065,274.78562316894534,286.5306083418983,263.04063799599237,7.537981481910094,25.04135869685481,0.0,0.0,0.0,0.0,0.0
2020-12-29 05:00:00,274.6248779296875,278.3258455440908,274.1287711316152,274.7935675642127,16383000,271.0003265380859,274.7761947631836,273.997607421875,239.9926138305664,271.5824701390375,272.6483128871641,271.86754185233093,52.016322193289355,-1.053734946355405,-0.7456778660463284,-0.30805708030907675,-0.12268642198490776,274.7761947631836,286.5213886417027,263.0310008846645,7.49191485248772,25.018491778058827,0.0,0.0,0.0,0.0,0.0
2020-12-30 05:00:00,269.75311279296875,275.9147509123316,269.59435497972174,275.78578857652786,11803800,270.63519592285155,274.0479080200195,274.20537719726565,240.60009666442872,271.2498597124795,272.3725795448598,271.7846230656893,46.685083146402704,-1.141887649172304,-0.8249198226715235,-0.3169678265007805,-0.6141518246455036,274.0479080200195,285.0868019200402,263.0090141199988,6.817917667462098,22.180504881093967,0.0,0.0,0.0,0.0,0.0
2020-12-31 05:00:00,271.0330810546875,274.9324733857731,267.70915931059875,269.88210960073656,12900400,270.3861480712891,273.3354995727539,274.31650512695313,241.2261834716797,271.2104454110628,272.2450082600815,271.7551508299637,48.1876013875868,-1.0958344621347464,-0.8791027505641682,-0.21673171157057824,-0.3756380333200249,273.3354995727539,283.0857739734549,263.58522517205296,6.846973483526678,22.23382857792748,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,266.8459777832031,272.85879089842234,263.13510791657234,272.6405026545051,15106100,269.8364593505859,272.69503021240234,274.12223083496093,241.8007250213623,270.416905842361,271.7308148813311,271.5626342398947,43.83552614192694,-1.3812786995071065,-0.979537940352756,-0.4017407591543505,-2.398805837670537,272.69503021240234,282.37997746768445,263.01008295712023,7.054631669947936,21.842396046629332,0.0,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,268.8601379394531,270.27899621280795,266.1216185352488,266.2010125852026,9871600,269.2976898193359,272.26192779541014,273.98034423828125,242.40220512390135,270.13385713274135,271.45741707734277,271.4566539928186,46.34584814040333,-1.4285025345623126,-1.0693308591946673,-0.35917167536764527,-1.7049433102528044,272.26192779541014,281.8117404122817,262.71211517853857,6.950449213452978,22.010653725656073,0.0,0.0,0.0,0.0,0.0
2021-01-06 05:00:00,261.2597961425781,265.66522754841077,257.98550292903553,259.9599985721144,24354100,268.35707702636716,271.15709991455077,273.5540899658203,242.9737698364258,268.5203914981662,270.48621508355563,271.0567772143778,39.22190802189892,-2.055517106683169,-1.2665681086923677,-0.7889489979908013,-4.069527890166558,271.15709991455077,280.4107489283314,261.90345090077017,7.11699859019689,22.275625751524515,0.0,0.0,0.0,0.0,0.0
2021-01-07 05:00:00,266.6474914550781,269.4951398375126,262.71833380809295,263.82960827148605,15789800,268.5207916259766,270.42980804443357,273.38799377441404,243.50837448120117,268.1798642176047,270.120622357034,270.88386404734644,45.60489334526743,-2.0935554831974628,-1.4319655835933869,-0.6615898996040759,-2.7713406909189775,270.42980804443357,278.5832600497069,262.27635603916025,7.326071783762022,23.85895973904932,0.0,0.0,0.0,0.0,0.0
2021-01-08 05:00:00,265.48663330078125,266.85589308419407,261.13080051963345,266.2208617666856,18528300,268.46721801757815,269.9163391113281,273.0760430908203,244.06083908081055,267.69018586909135,269.6792900659623,270.672207939638,44.51998608350987,-2.1921035171830567,-1.583993170311321,-0.6081103468717357,-1.9135363231396418,269.9163391113281,277.95005391793376,261.88262430472247,7.250947147929294,23.039086740132237,0.0,0.0,0.0,0.0,0.0
2021-01-11 05:00:00,254.84014892578125,261.4185302363456,253.90746567716673,258.45182112764303,30412300,267.41944274902346,268.9102355957031,272.8611297607422,244.5246989440918,265.3538155157622,268.2660385288022,270.0513428802711,36.04975533996509,-3.093624479511618,-1.8859194321513806,-1.2077050473602375,-3.8376601923177267,268.9102355957031,279.0477474168972,258.772723774509,7.591846923310958,26.75947383617486,0.0,0.0,0.0,0.0,0.0
2021-01-12 05:00:00,249.13490295410156,257.69771095255174,248.3510608913129,254.63177463889247,26383500,264.848616027832,267.7959785461426,272.27096099853514,244.99252754211426,262.404922322733,266.44402561692596,269.2310903341468,32.48317857119976,-4.219808678740435,-2.3526972814691915,-1.8671113972712434,-6.348137741092974,267.7959785461426,281.15803567446284,254.4339214178223,7.6492521714895645,27.399147231883997,0.0,0.0,0.0,0.0,0.0
2021-01-13 05:00:00,249.68063354492188,251.97264457383557,247.25962990122798,249.59133795314094,19528900,262.3541915893555,266.6772590637207,272.04334747314454,245.41764152526855,260.09141527222187,264.8475120862589,268.4644057541772,33.164333878393734,-5.01052367455236,-2.8842625600858254,-2.1262611144665344,-5.893785519724837,266.6772590637207,282.122117233328,251.23240089411343,7.407580665044561,27.394530847381393,0.0,0.0,0.0,0.0,0.0
2021-01-14 05:00:00,243.7273712158203,253.04425719792317,242.70539232208438,251.42694403172888,29739400,259.7516174316406,265.1934066772461,271.731396484375,245.8087722015381,257.1161345346943,262.8360700985981,267.4943259683593,29.65016465748161,-6.047833857928197,-3.5169768196543,-2.5308570382738966,-11.321292405192462,265.1934066772461,283.3766182660102,247.01019508848202,7.7250887912168436,28.026184792679175,0.0,0.0,0.0,0.0,0.0
2021-01-15 05:00:00,249.40280151367188,251.88333541831136,245.235507581873,245.96973592806074,24942900,257.5885894775391,263.98736877441405,271.45476623535154,246.263999710083,255.71371034905383,261.556711185748,266.7848544211167,36.55247575799172,-6.338879204528837,-4.081357296629208,-2.257521907899629,-9.184192126422452,263.98736877441405,283.0238978600655,244.95083968876256,8.009994890602288,29.79462803873626,0.0,0.0,0.0,0.0,0.0
2021-01-19 05:00:00,259.06695556640625,260.15839649203104,250.75220144203772,254.89964667945836,28028500,256.81068725585936,263.32357330322264,270.9332586669922,246.77454307556152,256.3233912976633,261.31959160295355,266.48219172093195,46.227298816828586,-5.723738577806614,-4.40983355286469,-1.3139050249419242,-3.961458355723946,263.32357330322264,282.0567889420455,244.5903576643998,7.953298054552259,33.50805133030882,0.0,0.0,0.0,0.0,0.0
