Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,ROC_12,BB_Upper,BB_Lower,BB_Middle,ATR_14,Volatility_20
2020-12-15,124.48507690429688,124.50455010924838,120.83463079530905,121.03905488619017,157243700,120.07436828613281,117.31560325622559,114.9241226196289,94.247887134552,119.7384643878006,118.06746075782914,115.16746254294542,78.25701347878723,2.000632912218066,1.6243745276378685,0.37625838458019745,9.683517512684366,124.31949910840576,110.3117074040454,117.31560325622559,2.8376172967421405,3.50194792609009
2020-12-16,124.41693878173828,124.9620697049553,123.20012338037756,124.0275637947843,98208600,120.53481216430664,117.7254264831543,115.21313842773438,94.50388040542603,120.58909609578926,118.6721729505824,115.53018710132945,77.14289841986457,2.2569056516605457,1.750880752442404,0.5060248992181418,7.358260608865106,125.3877705440103,110.0630824222983,117.7254264831543,2.853609433325699,3.831172030428002
2020-12-17,125.28329467773438,126.13993736355808,124.6408126633666,125.4779821462302,94359800,121.09551773071288,118.2447624206543,115.48216567993164,94.77608041763305,121.44258674705199,119.30180359126354,115.91266190824729,77.48528472653338,2.5010804260990938,1.900920687173742,0.6001597389253517,4.872860640537413,126.48592334130274,110.00360150000586,118.2447624206543,2.8751644241729966,4.12058046032422
2020-12-18,123.29747009277344,125.67269604688084,122.7718049671832,125.53641332100761,192541500,121.52481155395508,118.63511695861817,115.71361373901367,95.0430552482605,121.77983826445589,119.682343258074,116.2022622292091,67.60766020506568,2.5054697505643304,2.02183049985186,0.4836392507124705,2.9086865667383934,127.0643914930887,110.20584242414763,118.63511695861817,2.7778191047389535,4.21463726723527
2020-12-21,124.82579040527344,124.90366837554562,120.17268937086521,121.70100925990957,121251600,121.96091766357422,119.16516227722168,115.93675750732422,95.34531538009644,122.33364774460453,120.17219536733108,116.54043980474103,64.12100186517024,2.6022736080449107,2.1379191214904703,0.46435448655444045,4.302902091544902,127.75837258431558,110.57195197012778,119.16516227722168,2.8084122246200383,4.296605153546952
2020-12-22,128.37889099121094,130.84172406271304,126.20808171972651,128.11605471749206,168904800,122.69100646972656,120.0427303314209,116.08655746459961,95.64215963363648,123.43278288035114,120.95378542674821,117.00469279244572,69.29831858534844,2.9318997698148053,2.2967152511553373,0.635184518659468,7.877312724409453,128.63562421988013,111.44983644296167,120.0427303314209,3.0656814320899355,4.296446944229614
2020-12-23,127.4832992553711,128.91426024098962,127.30807014560702,128.65143885689488,88223700,123.5846336364746,120.8112693786621,116.28258224487304,95.94650964736938,124.16924040308204,121.57564388661706,117.41561853608985,67.00589139557107,3.085298706578172,2.4544319422399044,0.6308667643382675,5.8262447328306255,129.1638980656825,112.4586406916417,120.8112693786621,3.0712435851311475,4.176314343510199
2020-12-24,128.46649169921875,129.91694086606563,127.61959301416368,127.83375369258947,54930100,124.43445739746093,121.58711051940918,116.49652191162109,96.28866746902466,124.95055882056144,122.23191510686485,117.84898611111451,70.33476834526334,3.2487542655848785,2.6132964069088995,0.6354578586759789,6.1022552327873285,129.74540633410888,113.42881470470948,121.58711051940918,3.1463372337818236,4.0791479073498484
2020-12-28,133.0612030029297,133.6939410837403,129.96561683148184,130.43288465030292,124486200,125.82454833984374,122.5654312133789,116.81168502807617,96.61783544540405,126.42522139917384,123.26327585887103,118.44554363628374,73.85697016356102,3.706324573756973,2.8319020402785147,0.8744225334784583,12.243390416751081,131.3094687065808,113.82139372017701,122.5654312133789,3.3584101837290774,4.372018746600942
2020-12-29,131.28952026367188,135.10545188425303,130.7735916806408,134.38510661556313,121047300,127.09879760742187,123.33543281555175,117.12426025390624,96.98138816833496,127.3096393745371,124.02768008789968,118.94922899422053,68.52705353677355,3.881251695560607,3.0417719713349336,0.8394797242256735,9.436884999496645,132.3132988854684,114.35756674563511,123.33543281555175,3.5364122118934733,4.4889330349583245
2020-12-30,130.17007446289062,132.37981588137615,129.8585625212068,131.98069677623383,96452100,127.66729736328125,123.87083282470704,117.47353057861328,97.32646511077881,127.82971848151045,124.61267002837502,119.38926214985466,72.22646290385927,3.8847715510930385,3.2103718872865548,0.6743996638064838,9.239471096536445,133.14826705212525,114.59339859728883,123.87083282470704,3.3723170071543174,4.638717113709109
2020-12-31,129.16738891601562,131.16296911492586,128.2231389904879,130.5204870277971,99116600,128.142342376709,124.33857727050781,117.77301055908202,97.67401388168335,128.07293128778412,125.04645277957889,119.77271810146881,67.8774460948034,3.763272060365253,3.3209519219022945,0.4423201384629585,8.958774879657845,133.69743433680514,114.97972020421047,124.33857727050781,3.3236446171266687,4.679428533148672
2021-01-04,125.97447204589844,130.06296894085764,123.39482183574111,129.97536179433877,143301900,128.2114601135254,124.65348892211914,118.02107177734375,98.00788358688355,127.6913932438049,125.13483556684741,120.01592413850527,62.119144695706545,3.3704882411205546,3.330859185745947,0.0396290553746077,1.1964447294727523,133.77257640265202,115.53440144158624,124.65348892211914,3.6128992467210232,4.559543740266449
2021-01-05,127.531982421875,128.242613306386,125.0204736671036,125.46826826756664,97664900,128.63491134643556,125.07986145019531,118.32205032348632,98.36833278656006,127.66240945799946,125.36313526732623,120.31067152216684,65.4606330678659,3.1485873501535337,3.294404818627464,-0.1458174684739304,2.5037134578607234,133.87864703095812,116.28107586943248,125.07986145019531,3.71719876377072,4.399392790381412
2021-01-06,123.23906707763672,127.57093452826126,123.02490637051051,124.32933639261917,155088000,128.4762390136719,125.21857833862305,118.5509700012207,98.71320642471314,126.8581653888426,125.16084305878437,120.42551056355782,47.72728727577563,2.596397253130121,3.1548033055279956,-0.5584060523978747,-1.6316841007063339,133.79569248090883,116.64146419633727,125.21857833862305,3.6163777377987905,4.2885570711428915
2021-01-07,127.44438171386719,128.13553942794485,124.46561985658641,124.95234603859188,109578200,128.3827880859375,125.53689727783203,118.86380157470703,99.05188621520996,126.9647501752107,125.37832293069701,120.70076041258957,54.79791500665616,2.469647806179964,3.0177722056583893,-0.5481243994784255,3.3633387757051825,133.93772443389267,117.13607012177138,125.53689727783203,3.8402724539223905,4.200413578030324
2021-01-08,128.5443572998047,129.10896132011973,126.77266728567469,128.91425901030706,105158200,128.48889389038087,126.03676376342773,119.16850784301758,99.39771043777466,127.25195147059142,125.67985001346918,121.00835244738232,55.13016918849915,2.429945889570959,2.9002069424409034,-0.47026105286994424,2.979005286053573,133.85597381555334,118.2175537113021,126.03676376342773,3.884079271967051,3.909605026062811
2021-01-11,125.55590057373047,126.71431143715863,125.08864752799445,125.76033213644988,100384500,128.19783477783204,126.31614608764649,119.51839660644531,99.71296882629395,126.94357858025305,125.66804530492263,121.18668766802344,53.44421838534542,2.132753299953194,2.7467162139433614,-0.6139629139901674,-2.19895217639303,133.60360536358473,119.02868681170825,126.31614608764649,3.9237091785465217,3.643729637969119
2021-01-12,125.38066101074219,126.24703297603195,123.49216114503781,125.08862234580894,91951100,127.42978057861328,126.62716445922851,119.78470657348633,100.04029006958008,126.65941174943288,125.64067537214353,121.35115721087516,50.88263164231039,1.8616259976501368,2.569698170684717,-0.70807217303458,-1.6493440763695317,133.11590460900067,120.13842430945637,126.62716445922851,3.7825586661403596,3.2443700748860715
2021-01-13,127.41517639160156,127.96030732627808,125.07889671335819,125.34171815091041,88636800,127.04234619140625,127.07057189941406,120.21726013183594,100.36923440933228,126.79682350255445,125.80967546923478,121.58896188462914,48.38919964457212,1.7902867342316853,2.413815883394111,-0.6235291491624255,-0.8183576072729173,132.3300086164876,121.81113518234054,127.07057189941406,3.55866416296038,2.6297183585367607
2021-01-14,125.48773193359375,127.52224355209353,125.34170518524395,127.32755607466288,90221800,126.57411193847656,127.1207046508789,120.61301376342773,100.6891703414917,126.55880685365248,125.77901418012611,121.7418548277258,46.77572725894351,1.5602357678464358,2.243099860284576,-0.6828640924381402,-5.691719974280699,132.2947957002988,121.946613601459,127.1207046508789,3.5996890394937355,2.5870455247099486
2021-01-15,123.76471710205078,126.7629517813355,123.62843438270613,125.3611781802463,111598500,126.03384475708008,127.08809356689453,120.94184997558594,101.01667104721069,126.05079053517943,125.58717636316655,121.82118276005227,42.58063506395786,1.2247674655372265,2.0394333813351064,-0.81466591579788,-5.731457580550871,132.34154995870887,121.8346371750802,127.08809356689453,3.649751595774795,2.6267281959071656
2021-01-19,124.43640899658203,125.2930517717372,123.5700370457831,124.3877334109567,90757300,125.88003845214844,127.04574928283691,121.19646591186523,101.34266897201537,125.7572666190708,125.47757947111089,121.92374065168089,34.46700084942621,1.0015609699523083,1.831858899058547,-0.8302979291062387,-4.404749317358014,132.3735826639556,121.7179159017182,127.04574928283691,3.3994348344485488,2.663916690559351
2021-01-20,128.52490234375,128.97269692470792,125.13729259464834,125.24437293876636,104319500,125.97933044433594,127.30712089538574,121.45355484008789,101.69336601257324,126.26047311446702,125.76780069707651,122.18260973764438,45.40449997920152,1.1414179031575458,1.6937706998783468,-0.5523527967208011,-0.4974061778730918,132.36686054012495,122.24738125064653,127.30712089538574,3.414036814770953,2.5298698223696054
2021-01-21,133.23641967773438,135.96208925479198,130.0434971272025,130.2479286583061,120150900,126.9790657043457,127.72765235900879,121.80750228881836,102.04215372085571,127.52882703506108,126.47909774285344,122.61609248039302,54.55329839743183,1.6138323486571835,1.6777830296341143,-0.0639506809769308,5.764618429351359,133.2919603049282,122.16334441308936,127.72765235900879,3.76517492554757,2.7821539729597107
2021-01-22,135.3780059814453,136.13729751698824,131.435521560002,132.66206599733243,114459400,127.77242813110351,128.0776081085205,122.2504232788086,102.40532539367676,128.95595047985822,127.32661281319552,123.11655967651272,58.920585075396254,2.136405168092182,1.769507457325728,0.36689771076645394,6.152200734726851,134.61046678988592,121.5447494271551,128.0776081085205,3.8910281993010196,3.266429340682709
2021-01-25,139.1258087158203,141.23819854253642,132.9151779412319,139.2718354812106,157611700,128.83057327270507,128.65973358154298,122.77511444091797,102.77920650482177,130.8050156136695,128.45034575630265,123.74437336432871,68.59346631505554,2.8204518382766537,1.9796963335159132,0.8407555047607405,12.890994726676604,136.83741546174096,120.482051701345,128.65973358154298,4.009233449028734,4.088840940098988
2021-01-26,139.35940551757812,140.46914031198884,137.6169179490498,139.78772681607,98390600,130.21092376708984,129.20437927246093,123.23594589233399,103.15193386077881,132.36035923256196,129.48930382880508,124.35672756641692,67.37203197923036,3.342878440546855,2.2523327549221017,1.090545685624753,9.349195031964651,138.6764061547146,119.73235239020725,129.20437927246093,3.98281078643278,4.736013441126838
2021-01-27,138.2886199951172,140.46915831522645,136.68242977361535,139.62224478331817,140843800,131.50171966552733,129.46575012207032,123.68081344604492,103.51294662475586,133.43822482575382,130.3273339398824,124.90307628911106,74.41568584736228,3.6286727631486144,2.5276007565674043,1.10107200658121,7.580467085448103,139.6477640762513,119.28373616788934,129.46575012207032,3.928575099565662,5.09100697709049
2021-01-28,133.4505615234375,138.22048632254183,133.07091575107856,135.81605814636788,142621100,132.10525817871093,129.57380218505858,124.02794631958008,103.8330813217163,133.4404678616963,130.62478418593528,125.2382717884964,59.54811400848999,3.4252913114558794,2.7071388675451,0.7181524439107796,6.287765778933689,139.88238591731675,119.26521845280041,129.57380218505858,3.951520234832126,5.154291866129089
2021-01-29,128.45677185058594,133.10987264929705,126.753230328146,132.22402749273948,177523800,132.40216217041015,129.48813705444337,124.25495559692382,104.13141536712646,132.53434131422168,130.41830682066393,125.3644874772058,49.876102718185486,2.8285472222787575,2.7314205384918315,0.09712668378692602,2.4534173093729335,139.80432988575066,119.1719442231361,129.48813705444337,4.263022889178301,5.15809641565364
2021-02-01,130.57888793945312,131.7859741111612,127.45409959233686,130.19924214528973,106239800,133.08357925415038,129.55871200561523,124.54212387084961,104.43762706756591,132.17880433699102,130.43360026054862,125.56897376984296,57.28398782382383,2.4980641370236754,2.6847492581982006,-0.1866851211745253,2.4829942848629885,139.8849734239662,119.23245058726428,129.55871200561523,4.325606085393595,5.163130709175476
