Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-05-07,-1.8657394996226004,-1.8875328080852098,-1.8452096042263602,-1.867558893800469,0.4630341360261454
2020-05-08,-1.824022654697626,-1.8529108590370156,-1.8269721948557223,-1.8487951773424827,0.8129415969784399
2020-05-11,-1.7957874186848826,-1.8142749206967679,-1.8098126511823969,-1.8345428598374596,1.0404363098747402
2020-05-12,-1.8166164434745868,-1.7990505955719625,-1.7884641683629496,-1.7781696542292111,1.3477232714271365
2020-05-13,-1.8383719955365223,-1.8206179919857308,-1.8332546785076596,-1.8110783097693897,2.067732388691896
2020-05-14,-1.8274366073480572,-1.856140409353365,-1.84302714296418,-1.8553423749742075,1.2843674594114176
2020-05-15,-1.8380248663600696,-1.8670392579020552,-1.8507053740399033,-1.8794441646343878,1.4237652768808784
2020-05-18,-1.796077026718305,-1.817446686684367,-1.7918967212233667,-1.8051688547478766,0.8381185804010566
2020-05-19,-1.8066072185004858,-1.8057981266762255,-1.7762491759375159,-1.7943925311650595,0.2096559810679072
2020-05-20,-1.7713706036131203,-1.8000312748357612,-1.7558317498823468,-1.784832677891307,0.39332019625653586
2020-05-21,-1.78514163852984,-1.7921313495301063,-1.7596131602464704,-1.773361512056162,0.22767819188803698
2020-05-22,-1.7733381543568425,-1.8017038134898935,-1.7626377663977635,-1.7901053343268558,-0.1647370357025619
2020-05-26,-1.7858355328248783,-1.7728129789174594,-1.755948097087823,-1.7453195282321203,0.6566864738919853
2020-05-27,-1.7778510156796627,-1.8047022167863247,-1.775783663235242,-1.787961168360093,0.42038357455648884
2020-05-28,-1.7770409869249617,-1.7774262133713394,-1.7610087894100883,-1.784311359906319,0.8077258278753665
2020-05-29,-1.7788345180081235,-1.7906316838800267,-1.7561225226873547,-1.7699427698582695,1.182968098116509
2020-06-01,-1.7562112340195228,-1.783711463537416,-1.7518178521895291,-1.7786331274635232,-0.1837512948247172
2020-06-02,-1.7475907077801667,-1.7774263585381744,-1.741813254155901,-1.7612524298594285,-0.05501799660203038
2020-06-03,-1.7372911466569085,-1.761509889915368,-1.722209761016095,-1.7385983680906132,0.26154311347081627
2020-06-04,-1.7534922678377316,-1.7648551719715204,-1.731051928326496,-1.7401631635868375,-0.05656619319458532
2020-06-05,-1.7003773171749776,-1.7295058287613476,-1.7168004219624198,-1.746188637580353,0.8770489607381176
2020-06-08,-1.6890367325802285,-1.7188373929726375,-1.693009161866723,-1.7062118107816509,0.09551030219545889
2020-06-09,-1.628110920374952,-1.649580773721987,-1.6657280640594694,-1.6952617429220886,1.0736173193705172
2020-06-10,-1.5769054532260889,-1.5967588347786994,-1.5838264278979264,-1.6039529699549608,1.4294620391000854
2020-06-11,-1.6749189325449232,-1.6181524739587996,-1.6455431950649901,-1.5957833991749466,2.0872727340348223
2020-06-12,-1.6581396874708572,-1.6369516078978892,-1.6528724935339514,-1.622376514898761,2.0587814074213475
2020-06-15,-1.6338968920596553,-1.6491770990219807,-1.6624125981643758,-1.6888308259157565,0.9063294166827487
2020-06-16,-1.5813029082049808,-1.6058123482413391,-1.5917956252211305,-1.5833274206781482,1.4064871022872678
2020-06-17,-1.5841372807307001,-1.5931252435517906,-1.5547413579044096,-1.561947887398999,0.44783775976330037
2020-06-18,-1.583327251975999,-1.6043701025182582,-1.5656190116650721,-1.583616441243318,0.11741803553185517
2020-06-19,-1.5949574446041705,-1.586436448338016,-1.5892942045395615,-1.5649030509992787,3.267464499642937
2020-06-22,-1.5420157854862424,-1.5697130138154707,-1.5543925213664302,-1.584022118559006,0.8431314305332611
2020-06-23,-1.4976961088391396,-1.4952091041621693,-1.489709342233094,-1.5106742395745045,2.2844273030275097
2020-06-24,-1.5351309051291502,-1.5159109255246594,-1.5115224409825636,-1.5048802657198532,1.9174370709350337
2020-06-25,-1.5074739750385835,-1.5377662602464512,-1.5170482502188842,-1.5297930611663624,0.8821595125970367
2020-06-26,-1.5723343426445036,-1.535920910648242,-1.5435152300172892,-1.5082984098681946,2.1548071737469514
2020-06-29,-1.5251792012980796,-1.5540859232974475,-1.5536368149440762,-1.57295660731075,0.7529602522930955
2020-06-30,-1.5077053338132407,-1.5321147985560188,-1.5029131128308681,-1.5333851900442408,0.9329042863491286
2020-07-01,-1.5116979564437159,-1.524157344947784,-1.480169343866826,-1.5041850927191585,0.37889791828996827
2020-07-02,-1.5116979564437159,-1.506223122626732,-1.4817398412318872,-1.4883681712083758,0.44098360785839696
2020-07-06,-1.4553428907621573,-1.4756026091868844,-1.4455008335189683,-1.475911832123433,0.5276751015240337
2020-07-07,-1.4620542975454898,-1.459225172659907,-1.4317725654877567,-1.4445674740355503,0.4105983708501465
2020-07-08,-1.41183196866722,-1.4426169386686911,-1.407748551953243,-1.4369773243618071,0.4982969438526879
2020-07-09,-1.4023431644143978,-1.420877136438237,-1.3941953129117561,-1.3887159239098608,0.6589561601587406
2020-07-10,-1.3984672223303865,-1.4286624480952197,-1.3934396248144205,-1.41021112010613,-0.005896574616889343
2020-07-13,-1.4087076240502112,-1.3369728475502163,-1.3805836881340883,-1.3654829282993264,1.8991367859696393
2020-07-14,-1.3721407417157994,-1.3992525817302377,-1.4126931940461056,-1.4216824152049254,1.5109603102149676
2020-07-15,-1.3566928562623815,-1.353293244132855,-1.3519072358217603,-1.325507095479742,1.176685125537014
2020-07-16,-1.3845225318109733,-1.3957923734319653,-1.3655180584741038,-1.3817633800257643,0.375899226831573
2020-07-17,-1.3890357571916607,-1.4017321651551686,-1.3670307051035073,-1.371914181105123,0.030358281511678648
2020-07-20,-1.3420540894189965,-1.3705349810572056,-1.3618537354073448,-1.385124009646575,-0.00475421596607211
2020-07-21,-1.3734715552496466,-1.3532350178614632,-1.3460316218306239,-1.3212771103113594,0.2416645698431085
2020-07-22,-1.3671649808147308,-1.382644804775118,-1.3492891494580297,-1.3787509839743661,-0.029487783859753133
2020-07-23,-1.4696336182844212,-1.4033465250398607,-1.4561451174366689,-1.3716822768386931,1.9997545334508309
2020-07-24,-1.4749568724198099,-1.498091874209321,-1.5228069646892868,-1.5109633332909713,1.7824508622026105
2020-07-27,-1.424156965735098,-1.4534590882255813,-1.4219425145534872,-1.4478704510985063,0.5757443510676326
2020-07-28,-1.4602026992324966,-1.46164699194942,-1.4273517919682361,-1.432632367113515,0.24527953373154987
2020-07-29,-1.4188328014550413,-1.4459613821045119,-1.4165318347695575,-1.446942426150257,-0.004543781477763673
2020-07-30,-1.3922176229517003,-1.4213382456291572,-1.4152523036281,-1.4368036045864694,1.2693514555671226
2020-07-31,-1.1591605183435043,-1.1879644923330421,-1.2510421150574869,-1.2352406137290595,5.331616395460403
2020-08-03,-1.0971933186088694,-1.0675004707274571,-1.0865986101393346,-1.1120664175865338,4.088068817836569
2020-08-04,-1.0803558242760383,-1.0870487685201264,-1.0750808934014229,-1.0904553943676767,1.5500860940054577
2020-08-05,-1.0711560819698374,-1.0962175282264905,-1.0632142650890997,-1.084777368768128,0.5863186841051315
2020-08-06,-0.9822842777273726,-1.0034908280949477,-1.0422735874507085,-1.0609654359086564,2.101672465449071
2020-08-07,-1.042218214273241,-1.0157740967843945,-1.026128654547239,-0.991344996563846,2.019317425346076
2020-08-10,-1.0047743165365484,-1.0134639703226436,-1.03294739286599,-1.0053917957706229,2.2890869238400535
2020-08-11,-1.082503037577264,-1.0433304447599496,-1.0537505159677194,-1.020017546667814,1.8287389341130273
2020-08-12,-0.998223823330554,-1.02501740493093,-1.026012242722948,-1.054204307327412,1.4096661661642131
2020-08-13,-0.9518528626302543,-0.9610660131943515,-0.9413987506644764,-0.9629047196904945,2.2454668606206902
2020-08-14,-0.9542296144168009,-0.9851563955906182,-0.9619696178501622,-0.9536182328847289,1.409049893734167
2020-08-17,-0.9611856680869465,-0.960026751122295,-0.9405833819072399,-0.9250040690706968,0.5446977485246984
2020-08-18,-0.9390429404831573,-0.962048196984428,-0.939533961772006,-0.9647040136654812,0.28300743127827693
2020-08-19,-0.9356815941945482,-0.9351856616696874,-0.9021808950366677,-0.9268613785064395,1.032762966568922
2020-08-20,-0.8761526720260304,-0.9067626989969609,-0.8993254836853413,-0.9322591598374447,0.6827127107852753
2020-08-21,-0.7348361476544766,-0.7571375624884814,-0.8173333118254512,-0.8507098169579228,4.649921386102658
2020-08-24,-0.7003482177711753,-0.6666122934073593,-0.7080702704951943,-0.631660955622811,4.7980296882846005
2020-08-25,-0.7242875709499981,-0.7499170038134144,-0.728699548746358,-0.7245277620079239,2.272026699252191
2020-08-26,-0.6849301850628744,-0.7080338042451407,-0.6813812803490157,-0.6901091363987241,1.3612737493707119
2020-08-27,-0.7199982411576887,-0.6966531740838869,-0.7105182527648182,-0.6677631223454507,1.2209214611864236
2020-08-28,-0.7246933134430832,-0.7207433608454039,-0.6931526151553354,-0.6939980947046273,1.8236208667366685
2020-08-31,-0.6265606051727143,-0.6154282865256558,-0.6599944874874318,-0.6576055391661219,2.538960968792084
2020-09-01,-0.5073875365206842,-0.5276182011625602,-0.5544027187718773,-0.5373437286801346,1.1532010124176644
2020-09-02,-0.5718436178649884,-0.45413539955028215,-0.6366857379309707,-0.4252076351370946,2.0582741099941755
2020-09-03,-0.8157545616993783,-0.6653420559966272,-0.7881972821277365,-0.6731610711943513,3.138265239338996
2020-09-04,-0.8138993228077124,-0.7841167707731247,-1.0122015082594749,-0.8319628134467398,4.547567554092923
2020-09-08,-1.0026292875825262,-0.892955447585741,-0.9704774587407127,-0.9740489277547545,2.6453788168572774
2020-09-09,-0.898294671514085,-0.8894893365919914,-0.9103389539371471,-0.8972017518188551,1.6227780575605038
2020-09-10,-0.9870953024434963,-0.8580625927751268,-0.974673435761324,-0.8252302590256229,1.7229956037380374
2020-09-11,-1.0216416636144963,-0.9798416729426366,-1.0329472734310394,-0.9596548104410155,1.6964263707097371
2020-09-14,-0.9437385588553528,-0.9636663198110464,-0.9676806995738281,-0.9561724466617278,0.931530825537044
2020-09-15,-0.9395648174359053,-0.8966527494500962,-0.9487997002176995,-0.8723599134407583,1.7674799514629531
2020-09-16,-1.0186272644734065,-0.9620482351326003,-0.9853954693477156,-0.9443313661971382,1.2045113288570852
2020-09-17,-1.0601294972856183,-1.049858870402972,-1.0630164118306196,-1.0722554408295708,1.6428914611081986
2020-09-18,-1.141278541989443,-1.0803612188640013,-1.1240872447718144,-1.0564678987857488,3.6926342311146163
2020-09-21,-1.0661577494809975,-1.096305966489047,-1.1937830164481928,-1.1925179374072654,1.9755057164320031
2020-09-22,-1.026046945837535,-1.0346076658220333,-1.0525271716754294,-1.0035342794825963,1.737669651538831
2020-09-23,-1.1347861160132802,-1.051937951003089,-1.1082364192429748,-1.0281431793065108,1.1301020695670936
2020-09-24,-1.1092822241498155,-1.0949189740797842,-1.149494334684418,-1.1778909549965813,1.4499737650720783
2020-09-25,-1.0151492376383335,-1.0443124852196328,-1.0872580141291017,-1.1022046368059808,1.1162490920465749
2020-09-28,-0.9530123869375455,-0.9777618053052199,-0.9681465905107749,-0.9494391868204974,0.8849778316368819
2020-09-29,-0.9731835591610722,-0.977992658786046,-0.9497317681001579,-0.9601185582812678,0.16555116697369052
2020-09-30,-0.9333048424080016,-0.9329323282274307,-0.9485665859112978,-0.977763643187433,0.9789744082537972
2020-10-01,-0.9105830807663013,-0.9223027741005836,-0.8970526546241149,-0.8883796068921568,0.48004175199193094
2020-10-02,-0.9979924645558967,-0.9766064944930488,-0.9812000257568909,-0.998658747105814,1.0172434230561747
2020-10-05,-0.9173065014592542,-0.9470279286130797,-0.9501979595992691,-0.9749772933025515,0.29447235313236697
2020-10-06,-0.9947461605533485,-0.9592753220471543,-0.9805005970105265,-0.9334197900018737,1.3326358701671654
2020-10-07,-0.9502306207736483,-0.9724474460012352,-0.9366793189788809,-0.9584942294902793,0.11795539502878566
2020-10-08,-0.9527803000471536,-0.9528049422626645,-0.9259562192289028,-0.9206503813801843,-0.13328459521789005
2020-10-09,-0.906409703404721,-0.9389405777122743,-0.9182644274475691,-0.9431709761017918,0.18668292313444945
2020-10-12,-0.7341415252437037,-0.7499172288806936,-0.816634935697135,-0.832195388346527,2.8118512859028506
2020-10-13,-0.8106530188051642,-0.7450638387783396,-0.8080096422709162,-0.7112358376161421,3.227153142976352
2020-10-14,-0.8085666031677744,-0.7995991097860617,-0.8087092683060598,-0.8103713256078459,1.1299761846499805
2020-10-15,-0.8196958521705667,-0.8418869198504171,-0.8429744337027401,-0.8633054355604194,0.41313110022728733
2020-10-16,-0.8588790363681963,-0.8337986123279645,-0.8275898755794886,-0.8038704508103023,0.46638981456292106
2020-10-19,-0.9293630058500122,-0.8599109785033301,-0.9010149611738766,-0.8345166651330971,0.5649464313863058
2020-10-20,-0.8938888432042456,-0.8931859921252265,-0.9017140209427731,-0.9218110192362968,0.6360507418822391
2020-10-21,-0.9087285699903699,-0.8994262840435586,-0.8826012341597673,-0.9109001743327692,-0.011743647184888078
2020-10-22,-0.9346955434610165,-0.9149077412409243,-0.9259561236929565,-0.892790349214216,0.21451100533388046
2020-10-23,-0.9511575121037468,-0.9493388989569207,-0.9331823060891572,-0.9174002539457077,-0.1502809379075162
2020-10-26,-0.9509256072422885,-0.9493388985909096,-0.9658156802150184,-0.9726558634357154,0.39981923996241875
2020-10-27,-0.9149883629893399,-0.9324703298924817,-0.9271219464673097,-0.9382954601154483,0.03204927293558574
2020-10-28,-1.0401898658656827,-0.9752198708489114,-1.0073065649269335,-0.9485104580325927,1.0026971390518538
2020-10-29,-0.9446659962722521,-0.9405583227989697,-0.9816665529655906,-1.0107315731685675,1.0438709013446317
2020-10-30,-1.094444135624094,-1.0547117361453942,-1.0860929956264749,-1.0411453960159318,1.8732721327013004
2020-11-02,-1.0965305512614836,-1.084982776567298,-1.0954164735252325,-1.0864174539299587,0.6068003480073663
2020-11-03,-1.057810994757837,-1.0662657165425624,-1.0625503084059496,-1.0736485718590365,0.3204121615751017
2020-11-04,-0.9532444738279374,-0.9715229064983629,-0.9781698738237852,-0.969637934532333,0.8955578013124605
2020-11-05,-0.858647677593539,-0.8783976047594287,-0.8728107821551198,-0.8811825528896396,0.6729406592344522
2020-11-06,-0.8617829439465664,-0.8833509172431675,-0.8853897948371613,-0.8678530422822153,0.4488053826336472
2020-11-09,-0.9168275833348455,-0.8187685181718309,-0.8872577896274227,-0.8171535367481984,1.2014356033449343
2020-11-10,-0.9249564494244382,-0.9206191191140086,-0.9320894032680817,-0.9322742130375951,0.8915726981901195
2020-11-11,-0.8432019764873248,-0.873396653853486,-0.8781505907354268,-0.8941324095892069,0.40816710095844005
2020-11-12,-0.8497056882573732,-0.852564141907141,-0.8284162947863636,-0.8376191561851358,0.23657468565714815
2020-11-13,-0.8485443436607456,-0.8724713190613316,-0.8447610435410353,-0.8418053745125119,-0.16889499572601346
2020-11-16,-0.8243898322823594,-0.8419161736420038,-0.8382231703540497,-0.8538989957152042,0.011498090497034912
2020-11-17,-0.8455248477095137,-0.8493232093698854,-0.8193096654111839,-0.8392468749392241,-0.3062579868487061
2020-11-18,-0.8771116004484496,-0.8689989203721642,-0.8417254585537584,-0.8611083141297418,-0.26772029229786354
2020-11-19,-0.8629441065142603,-0.8865914206672656,-0.8695117828156536,-0.8848303458771076,-0.309226616237343
2020-11-20,-0.8931374277661768,-0.8933044270019204,-0.8583039324620635,-0.8604108199824457,-0.3187844755411378
2020-11-23,-0.9741945478585127,-0.9199245203425739,-0.9409622259281191,-0.8943658068296713,0.7024804005307491
2020-11-24,-0.9435361426811444,-0.9608955723672706,-0.9680472634351744,-0.9704144555603491,0.4378383638099298
2020-11-25,-0.9235626538795514,-0.9400629140696043,-0.907805330869759,-0.9322738913758717,-0.2643927969514864
2020-11-27,-0.9105566865709235,-0.9229338000572289,-0.8832882852882938,-0.908552365924254,-0.8244472776701544
2020-11-30,-0.8534218089376482,-0.8423791608921917,-0.8695120209426768,-0.8992496385814034,1.4812928051221976
2020-12-01,-0.7681838482974527,-0.7845090705052874,-0.7947923175792673,-0.805292031569616,0.6981383103300277
2020-12-02,-0.7598230773464018,-0.7868242441026593,-0.7742450247409128,-0.7818032864923209,-0.029438932996395818
2020-12-03,-0.7630741141012246,-0.7773331924116839,-0.743422856570016,-0.7469176820831525,-0.21801453883179459
2020-12-04,-0.779100305476819,-0.7986297274260493,-0.7595347768449876,-0.7683143696881355,-0.23130197366498453
2020-12-07,-0.744261605838392,-0.7590464472274946,-0.7424889345703632,-0.775058388229878,-0.07250660568394948
2020-12-08,-0.7296295740655517,-0.7495557064670719,-0.7228752042209702,-0.727149382023061,-0.15680252816571788
2020-12-09,-0.7900158525115172,-0.7271024418048336,-0.7716760997251323,-0.7234284145285982,0.4606667480326755
2020-12-10,-0.7561069566661268,-0.775250179473695,-0.7915236517790621,-0.8171532949327414,-0.17396233335965502
2020-12-11,-0.7753840027676105,-0.800944339909597,-0.7821837380524872,-0.7722678311685733,-0.06822651850210465
2020-12-14,-0.7900158525115172,-0.7872868562423304,-0.7590672166299274,-0.7683139018458056,-0.2139392495001785
2020-12-15,-0.6483405491117575,-0.6819642033660132,-0.6985916659195842,-0.7278474492305171,1.2526989478003576
2020-12-16,-0.6499662495181027,-0.6710847783716702,-0.6418517080074978,-0.6564490593505512,0.14350063880594208
2020-12-17,-0.6292959539585331,-0.6430760920437513,-0.6072945718756064,-0.6217971516223227,0.07118633000223537
2020-12-18,-0.676675536980136,-0.654186691254685,-0.652125580304128,-0.6204011739205649,1.9159020264979982
2020-12-21,-0.6402115009932312,-0.6724735120758535,-0.714469343490965,-0.7120327142228174,0.5764508097069538
2020-12-22,-0.5554384422495541,-0.5312716224366745,-0.5697012262628993,-0.5587710273123219,1.4717969488372793
2020-12-23,-0.5768062726828348,-0.5771050649263874,-0.5433163213250406,-0.5459801785346232,-0.044103586400390075
2020-12-24,-0.5533483860334916,-0.5532621765426877,-0.5358439688170974,-0.5655154738761407,-0.6696501649669796
2020-12-28,-0.4437236450955843,-0.46344833915214295,-0.4795709990789449,-0.5034197026591783,0.6372250414821746
2020-12-29,-0.48599404000776014,-0.42988381857864494,-0.4601904864429366,-0.4089972687971492,0.5726122591746847
